date,iso_code,nuts2,name,supplier,administered
2021-06-21,ES-EX,ES43,Extremadura,Unknown,906675
2021-06-21,ES-GA,ES11,Galicia,Unknown,2426494
2021-06-21,ES-RI,ES23,La Rioja,Unknown,253390
2021-06-21,ES-MD,ES30,Madrid,Unknown,4673926
2021-06-21,ES-MC,ES62,Murcia,Unknown,1070052
2021-06-21,ES-NC,ES22,Navarra,Unknown,529029
2021-06-21,ES-PV,ES21,País Vasco,Unknown,1828264
2021-06-21,ES-CE,ES63,Ceuta,Unknown,59648
2021-06-21,ES-ML,ES64,Melilla,Unknown,54807
2021-06-22,ES-AN,ES61,Andalucía,Unknown,6567073
2021-06-22,ES-AR,ES24,Aragón,Unknown,1098650
2021-06-22,ES-AS,ES12,Asturias,Unknown,995047
2021-06-22,ES-IB,ES53,Islas Baleares,Unknown,810298
2021-06-22,ES-CN,ES70,Canarias,Unknown,1552850
2021-06-22,ES-CB,ES13,Cantabria,Unknown,473978
2021-06-22,ES-CL,ES41,Castilla y León,Unknown,2131180
2021-06-22,ES-CM,ES42,Castilla-La Mancha,Unknown,1621174
2021-06-22,ES-CT,ES51,Cataluña,Unknown,5917441
2021-06-22,ES-VC,ES52,Comunidad Valenciana,Unknown,3632418
2021-06-22,ES-EX,ES43,Extremadura,Unknown,917794
2021-06-22,ES-GA,ES11,Galicia,Unknown,2469974
2021-06-22,ES-RI,ES23,La Rioja,Unknown,257255
2021-06-22,ES-MD,ES30,Madrid,Unknown,4742962
2021-06-22,ES-MC,ES62,Murcia,Unknown,1077570
2021-06-22,ES-NC,ES22,Navarra,Unknown,536088
2021-06-22,ES-PV,ES21,País Vasco,Unknown,1843762
2021-06-22,ES-CE,ES63,Ceuta,Unknown,61032
2021-06-22,ES-ML,ES64,Melilla,Unknown,55986
2021-06-23,ES-AN,ES61,Andalucía,Unknown,6697159
2021-06-23,ES-AR,ES24,Aragón,Unknown,1113167
2021-06-23,ES-AS,ES12,Asturias,Unknown,1011253
2021-06-23,ES-IB,ES53,Islas Baleares,Unknown,824988
2021-06-23,ES-CN,ES70,Canarias,Unknown,1587846
2021-06-23,ES-CB,ES13,Cantabria,Unknown,487346
2021-06-23,ES-CL,ES41,Castilla y León,Unknown,2167761
2021-06-23,ES-CM,ES42,Castilla-La Mancha,Unknown,1648679
2021-06-23,ES-CT,ES51,Cataluña,Unknown,6051575
2021-06-23,ES-VC,ES52,Comunidad Valenciana,Unknown,3699663
2021-06-23,ES-EX,ES43,Extremadura,Unknown,933646
2021-06-23,ES-GA,ES11,Galicia,Unknown,2499282
2021-06-23,ES-RI,ES23,La Rioja,Unknown,261248
2021-06-23,ES-MD,ES30,Madrid,Unknown,4816711
2021-06-23,ES-MC,ES62,Murcia,Unknown,1102066
2021-06-23,ES-NC,ES22,Navarra,Unknown,542986
2021-06-23,ES-PV,ES21,País Vasco,Unknown,1872003
2021-06-23,ES-CE,ES63,Ceuta,Unknown,62556
2021-06-23,ES-ML,ES64,Melilla,Unknown,57219
2021-06-24,ES-AN,ES61,Andalucía,Unknown,6863550
2021-06-24,ES-AR,ES24,Aragón,Unknown,1138644
2021-06-24,ES-AS,ES12,Asturias,Unknown,1025016
2021-06-24,ES-IB,ES53,Islas Baleares,Unknown,840252
2021-06-24,ES-CN,ES70,Canarias,Unknown,1621421
2021-06-24,ES-CB,ES13,Cantabria,Unknown,487352
2021-06-24,ES-CL,ES41,Castilla y León,Unknown,2202734
2021-06-24,ES-CM,ES42,Castilla-La Mancha,Unknown,1683722
2021-06-24,ES-CT,ES51,Cataluña,Unknown,6149284
2021-06-24,ES-VC,ES52,Comunidad Valenciana,Unknown,3812918
2021-06-24,ES-EX,ES43,Extremadura,Unknown,951650
2021-06-24,ES-GA,ES11,Galicia,Unknown,2531999
2021-06-24,ES-RI,ES23,La Rioja,Unknown,265116
2021-06-24,ES-MD,ES30,Madrid,Unknown,4891663
2021-06-24,ES-MC,ES62,Murcia,Unknown,1127600
2021-06-24,ES-NC,ES22,Navarra,Unknown,552054
2021-06-24,ES-PV,ES21,País Vasco,Unknown,1899001
2021-06-24,ES-CE,ES63,Ceuta,Unknown,64090
2021-06-24,ES-ML,ES64,Melilla,Unknown,58454
2021-06-25,ES-AN,ES61,Andalucía,Unknown,7013607
2021-06-25,ES-AR,ES24,Aragón,Unknown,1164838
2021-06-25,ES-AS,ES12,Asturias,Unknown,1039168
2021-06-25,ES-IB,ES53,Islas Baleares,Unknown,851510
2021-06-25,ES-CN,ES70,Canarias,Unknown,1648558
2021-06-25,ES-CB,ES13,Cantabria,Unknown,503947
2021-06-25,ES-CL,ES41,Castilla y León,Unknown,2236562
2021-06-25,ES-CM,ES42,Castilla-La Mancha,Unknown,1714634
2021-06-25,ES-CT,ES51,Cataluña,Unknown,6180799
2021-06-25,ES-VC,ES52,Comunidad Valenciana,Unknown,3813367
2021-06-25,ES-EX,ES43,Extremadura,Unknown,968874
2021-06-25,ES-GA,ES11,Galicia,Unknown,2566210
2021-06-25,ES-RI,ES23,La Rioja,Unknown,268316
2021-06-25,ES-MD,ES30,Madrid,Unknown,4969015
2021-06-25,ES-MC,ES62,Murcia,Unknown,1127690
2021-06-25,ES-NC,ES22,Navarra,Unknown,561559
2021-06-25,ES-PV,ES21,País Vasco,Unknown,1925238
2021-06-25,ES-CE,ES63,Ceuta,Unknown,65713
2021-06-25,ES-ML,ES64,Melilla,Unknown,59394
2021-06-28,ES-AN,ES61,Andalucía,Unknown,7192389
2021-06-28,ES-AR,ES24,Aragón,Unknown,1184205
2021-06-28,ES-AS,ES12,Asturias,Unknown,1060023
2021-06-28,ES-IB,ES53,Islas Baleares,Unknown,881201
2021-06-28,ES-CN,ES70,Canarias,Unknown,1707157
2021-06-28,ES-CB,ES13,Cantabria,Unknown,515754
2021-06-28,ES-CL,ES41,Castilla y León,Unknown,2286919
2021-06-28,ES-CM,ES42,Castilla-La Mancha,Unknown,1770107
2021-06-28,ES-CT,ES51,Cataluña,Unknown,6378128
2021-06-28,ES-VC,ES52,Comunidad Valenciana,Unknown,3926206
2021-06-28,ES-EX,ES43,Extremadura,Unknown,990850
2021-06-28,ES-GA,ES11,Galicia,Unknown,2659506
2021-06-28,ES-RI,ES23,La Rioja,Unknown,274763
2021-06-28,ES-MD,ES30,Madrid,Unknown,5066397
2021-06-28,ES-MC,ES62,Murcia,Unknown,1188020
2021-06-28,ES-NC,ES22,Navarra,Unknown,577888
2021-06-28,ES-PV,ES21,País Vasco,Unknown,1996988
2021-06-28,ES-CE,ES63,Ceuta,Unknown,66860
2021-06-28,ES-ML,ES64,Melilla,Unknown,60041
2021-06-29,ES-AN,ES61,Andalucía,Unknown,7301572
2021-06-29,ES-AR,ES24,Aragón,Unknown,1193474
2021-06-29,ES-AS,ES12,Asturias,Unknown,1074504
2021-06-29,ES-IB,ES53,Islas Baleares,Unknown,895534
2021-06-29,ES-CN,ES70,Canarias,Unknown,1734557
2021-06-29,ES-CB,ES13,Cantabria,Unknown,522023
2021-06-29,ES-CL,ES41,Castilla y León,Unknown,2311682
2021-06-29,ES-CM,ES42,Castilla-La Mancha,Unknown,1786865
2021-06-29,ES-CT,ES51,Cataluña,Unknown,6482150
2021-06-29,ES-VC,ES52,Comunidad Valenciana,Unknown,4021305
2021-06-29,ES-EX,ES43,Extremadura,Unknown,1003103
2021-06-29,ES-GA,ES11,Galicia,Unknown,2692659
2021-06-29,ES-RI,ES23,La Rioja,Unknown,277762
2021-06-29,ES-MD,ES30,Madrid,Unknown,5202889
2021-06-29,ES-MC,ES62,Murcia,Unknown,1193622
2021-06-29,ES-NC,ES22,Navarra,Unknown,584354
2021-06-29,ES-PV,ES21,País Vasco,Unknown,2025851
2021-06-29,ES-CE,ES63,Ceuta,Unknown,67679
2021-06-29,ES-ML,ES64,Melilla,Unknown,61074
2021-06-30,ES-AN,ES61,Andalucía,Unknown,7441473
2021-06-30,ES-AR,ES24,Aragón,Unknown,1211742
2021-06-30,ES-AS,ES12,Asturias,Unknown,1097407
2021-06-30,ES-IB,ES53,Islas Baleares,Unknown,917182
2021-06-30,ES-CN,ES70,Canarias,Unknown,1771549
2021-06-30,ES-CB,ES13,Cantabria,Unknown,522028
2021-06-30,ES-CL,ES41,Castilla y León,Unknown,2345503
2021-06-30,ES-CM,ES42,Castilla-La Mancha,Unknown,1818323
2021-06-30,ES-CT,ES51,Cataluña,Unknown,6595254
2021-06-30,ES-VC,ES52,Comunidad Valenciana,Unknown,4095580
2021-06-30,ES-EX,ES43,Extremadura,Unknown,1021320
2021-06-30,ES-GA,ES11,Galicia,Unknown,2727699
2021-06-30,ES-RI,ES23,La Rioja,Unknown,282174
2021-06-30,ES-MD,ES30,Madrid,Unknown,5293166
2021-06-30,ES-MC,ES62,Murcia,Unknown,1226131
2021-06-30,ES-NC,ES22,Navarra,Unknown,593978
2021-06-30,ES-PV,ES21,País Vasco,Unknown,2052122
2021-06-30,ES-CE,ES63,Ceuta,Unknown,69110
2021-06-30,ES-ML,ES64,Melilla,Unknown,63098
2021-07-01,ES-AN,ES61,Andalucía,Unknown,7591412
2021-07-01,ES-AR,ES24,Aragón,Unknown,1237417
2021-07-01,ES-AS,ES12,Asturias,Unknown,1113708
2021-07-01,ES-IB,ES53,Islas Baleares,Unknown,933603
2021-07-01,ES-CN,ES70,Canarias,Unknown,1801336
2021-07-01,ES-CB,ES13,Cantabria,Unknown,522029
2021-07-01,ES-CL,ES41,Castilla y León,Unknown,2374072
2021-07-01,ES-CM,ES42,Castilla-La Mancha,Unknown,1854576
2021-07-01,ES-CT,ES51,Cataluña,Unknown,6716838
2021-07-01,ES-VC,ES52,Comunidad Valenciana,Unknown,4209695
2021-07-01,ES-EX,ES43,Extremadura,Unknown,1040419
2021-07-01,ES-GA,ES11,Galicia,Unknown,2754445
2021-07-01,ES-RI,ES23,La Rioja,Unknown,286422
2021-07-01,ES-MD,ES30,Madrid,Unknown,5379152
2021-07-01,ES-MC,ES62,Murcia,Unknown,1249394
2021-07-01,ES-NC,ES22,Navarra,Unknown,603967
2021-07-01,ES-PV,ES21,País Vasco,Unknown,2086674
2021-07-01,ES-CE,ES63,Ceuta,Unknown,70508
2021-07-01,ES-ML,ES64,Melilla,Unknown,64570
2021-07-02,ES-AN,ES61,Andalucía,Unknown,7733361
2021-07-02,ES-AR,ES24,Aragón,Unknown,1265011
2021-07-02,ES-AS,ES12,Asturias,Unknown,1129833
2021-07-02,ES-IB,ES53,Islas Baleares,Unknown,949757
2021-07-02,ES-CN,ES70,Canarias,Unknown,1830167
2021-07-02,ES-CB,ES13,Cantabria,Unknown,548439
2021-07-02,ES-CL,ES41,Castilla y León,Unknown,2408444
2021-07-02,ES-CM,ES42,Castilla-La Mancha,Unknown,1889187
2021-07-02,ES-CT,ES51,Cataluña,Unknown,6840729
2021-07-02,ES-VC,ES52,Comunidad Valenciana,Unknown,4304364
2021-07-02,ES-EX,ES43,Extremadura,Unknown,1063300
2021-07-02,ES-GA,ES11,Galicia,Unknown,2787418
2021-07-02,ES-RI,ES23,La Rioja,Unknown,289411
2021-07-02,ES-MD,ES30,Madrid,Unknown,5472235
2021-07-02,ES-MC,ES62,Murcia,Unknown,1271373
2021-07-02,ES-NC,ES22,Navarra,Unknown,612837
2021-07-02,ES-PV,ES21,País Vasco,Unknown,2112465
2021-07-02,ES-CE,ES63,Ceuta,Unknown,71373
2021-07-02,ES-ML,ES64,Melilla,Unknown,65951
2021-07-05,ES-AN,ES61,Andalucía,Unknown,7908236
2021-07-05,ES-AR,ES24,Aragón,Unknown,1286210
2021-07-05,ES-AS,ES12,Asturias,Unknown,1142562
2021-07-05,ES-IB,ES53,Islas Baleares,Unknown,990169
2021-07-05,ES-CN,ES70,Canarias,Unknown,1888288
2021-07-05,ES-CB,ES13,Cantabria,Unknown,548450
2021-07-05,ES-CL,ES41,Castilla y León,Unknown,2451476
2021-07-05,ES-CM,ES42,Castilla-La Mancha,Unknown,1939597
2021-07-05,ES-CT,ES51,Cataluña,Unknown,7100319
2021-07-05,ES-VC,ES52,Comunidad Valenciana,Unknown,4379539
2021-07-05,ES-EX,ES43,Extremadura,Unknown,1088911
2021-07-05,ES-GA,ES11,Galicia,Unknown,2882775
2021-07-05,ES-RI,ES23,La Rioja,Unknown,293941
2021-07-05,ES-MD,ES30,Madrid,Unknown,5653448
2021-07-05,ES-MC,ES62,Murcia,Unknown,1306834
2021-07-05,ES-NC,ES22,Navarra,Unknown,631577
2021-07-05,ES-PV,ES21,País Vasco,Unknown,2178637
2021-07-05,ES-CE,ES63,Ceuta,Unknown,72717
2021-07-05,ES-ML,ES64,Melilla,Unknown,66449
2021-07-06,ES-AN,ES61,Andalucía,Unknown,8003258
2021-07-06,ES-AR,ES24,Aragón,Unknown,1298160
2021-07-06,ES-AS,ES12,Asturias,Unknown,1155453
2021-07-06,ES-IB,ES53,Islas Baleares,Unknown,1008314
2021-07-06,ES-CN,ES70,Canarias,Unknown,1915816
2021-07-06,ES-CB,ES13,Cantabria,Unknown,548457
2021-07-06,ES-CL,ES41,Castilla y León,Unknown,2484702
2021-07-06,ES-CM,ES42,Castilla-La Mancha,Unknown,1957256
2021-07-06,ES-CT,ES51,Cataluña,Unknown,7201044
2021-07-06,ES-VC,ES52,Comunidad Valenciana,Unknown,4470606
2021-07-06,ES-EX,ES43,Extremadura,Unknown,1100609
2021-07-06,ES-GA,ES11,Galicia,Unknown,2908270
2021-07-06,ES-RI,ES23,La Rioja,Unknown,297679
2021-07-06,ES-MD,ES30,Madrid,Unknown,5744936
2021-07-06,ES-MC,ES62,Murcia,Unknown,1317752
2021-07-06,ES-NC,ES22,Navarra,Unknown,637943
2021-07-06,ES-PV,ES21,País Vasco,Unknown,2201034
2021-07-06,ES-CE,ES63,Ceuta,Unknown,73938
2021-07-06,ES-ML,ES64,Melilla,Unknown,67268
2021-07-07,ES-AN,ES61,Andalucía,Unknown,8116699
2021-07-07,ES-AR,ES24,Aragón,Unknown,1315126
2021-07-07,ES-AS,ES12,Asturias,Unknown,1167000
2021-07-07,ES-IB,ES53,Islas Baleares,Unknown,1026952
2021-07-07,ES-CN,ES70,Canarias,Unknown,1941616
2021-07-07,ES-CB,ES13,Cantabria,Unknown,574919
2021-07-07,ES-CL,ES41,Castilla y León,Unknown,2515373
2021-07-07,ES-CM,ES42,Castilla-La Mancha,Unknown,1978256
2021-07-07,ES-CT,ES51,Cataluña,Unknown,7320676
2021-07-07,ES-VC,ES52,Comunidad Valenciana,Unknown,4579857
2021-07-07,ES-EX,ES43,Extremadura,Unknown,1115496
2021-07-07,ES-GA,ES11,Galicia,Unknown,2936172
2021-07-07,ES-RI,ES23,La Rioja,Unknown,301302
2021-07-07,ES-MD,ES30,Madrid,Unknown,5839719
2021-07-07,ES-MC,ES62,Murcia,Unknown,1340481
2021-07-07,ES-NC,ES22,Navarra,Unknown,643419
2021-07-07,ES-PV,ES21,País Vasco,Unknown,2223181
2021-07-07,ES-CE,ES63,Ceuta,Unknown,75184
2021-07-07,ES-ML,ES64,Melilla,Unknown,68759
2021-07-08,ES-AN,ES61,Andalucía,Unknown,8239799
2021-07-08,ES-AR,ES24,Aragón,Unknown,1338318
2021-07-08,ES-AS,ES12,Asturias,Unknown,1179375
2021-07-08,ES-IB,ES53,Islas Baleares,Unknown,1041536
2021-07-08,ES-CN,ES70,Canarias,Unknown,1966528
2021-07-08,ES-CB,ES13,Cantabria,Unknown,580969
2021-07-08,ES-CL,ES41,Castilla y León,Unknown,2548235
2021-07-08,ES-CM,ES42,Castilla-La Mancha,Unknown,2010141
2021-07-08,ES-CT,ES51,Cataluña,Unknown,7439397
2021-07-08,ES-VC,ES52,Comunidad Valenciana,Unknown,4671818
2021-07-08,ES-EX,ES43,Extremadura,Unknown,1130966
2021-07-08,ES-GA,ES11,Galicia,Unknown,2961767
2021-07-08,ES-RI,ES23,La Rioja,Unknown,305362
2021-07-08,ES-MD,ES30,Madrid,Unknown,5950571
2021-07-08,ES-MC,ES62,Murcia,Unknown,1361292
2021-07-08,ES-NC,ES22,Navarra,Unknown,651110
2021-07-08,ES-PV,ES21,País Vasco,Unknown,2245623
2021-07-08,ES-CE,ES63,Ceuta,Unknown,76356
2021-07-08,ES-ML,ES64,Melilla,Unknown,70511
2021-07-09,ES-AN,ES61,Andalucía,Unknown,8363997
2021-07-09,ES-AR,ES24,Aragón,Unknown,1363947
2021-07-09,ES-AS,ES12,Asturias,Unknown,1193479
2021-07-09,ES-IB,ES53,Islas Baleares,Unknown,1056047
2021-07-09,ES-CN,ES70,Canarias,Unknown,1991170
2021-07-09,ES-CB,ES13,Cantabria,Unknown,588816
2021-07-09,ES-CL,ES41,Castilla y León,Unknown,2589142
2021-07-09,ES-CM,ES42,Castilla-La Mancha,Unknown,2040612
2021-07-09,ES-CT,ES51,Cataluña,Unknown,7560554
2021-07-09,ES-VC,ES52,Comunidad Valenciana,Unknown,4731234
2021-07-09,ES-EX,ES43,Extremadura,Unknown,1153087
2021-07-09,ES-GA,ES11,Galicia,Unknown,2991035
2021-07-09,ES-RI,ES23,La Rioja,Unknown,309240
2021-07-09,ES-MD,ES30,Madrid,Unknown,6055104
2021-07-09,ES-MC,ES62,Murcia,Unknown,1390125
2021-07-09,ES-NC,ES22,Navarra,Unknown,659485
2021-07-09,ES-PV,ES21,País Vasco,Unknown,2269594
2021-07-09,ES-CE,ES63,Ceuta,Unknown,77544
2021-07-09,ES-ML,ES64,Melilla,Unknown,71763
2021-07-12,ES-AN,ES61,Andalucía,Unknown,8505336
2021-07-12,ES-AR,ES24,Aragón,Unknown,1383874
2021-07-12,ES-AS,ES12,Asturias,Unknown,1221351
2021-07-12,ES-IB,ES53,Islas Baleares,Unknown,1084892
2021-07-12,ES-CN,ES70,Canarias,Unknown,2044530
2021-07-12,ES-CB,ES13,Cantabria,Unknown,603073
2021-07-12,ES-CL,ES41,Castilla y León,Unknown,2640669
2021-07-12,ES-CM,ES42,Castilla-La Mancha,Unknown,2083383
2021-07-12,ES-CT,ES51,Cataluña,Unknown,7796425
2021-07-12,ES-VC,ES52,Comunidad Valenciana,Unknown,4878003
2021-07-12,ES-EX,ES43,Extremadura,Unknown,1173755
2021-07-12,ES-GA,ES11,Galicia,Unknown,3105160
2021-07-12,ES-RI,ES23,La Rioja,Unknown,314984
2021-07-12,ES-MD,ES30,Madrid,Unknown,6207390
2021-07-12,ES-MC,ES62,Murcia,Unknown,1420546
2021-07-12,ES-NC,ES22,Navarra,Unknown,681024
2021-07-12,ES-PV,ES21,País Vasco,Unknown,2323183
2021-07-12,ES-CE,ES63,Ceuta,Unknown,78787
2021-07-12,ES-ML,ES64,Melilla,Unknown,73230
2021-07-13,ES-AN,ES61,Andalucía,Unknown,8608504
2021-07-13,ES-AR,ES24,Aragón,Unknown,1394980
2021-07-13,ES-AS,ES12,Asturias,Unknown,1235136
2021-07-13,ES-IB,ES53,Islas Baleares,Unknown,1099238
2021-07-13,ES-CN,ES70,Canarias,Unknown,2069267
2021-07-13,ES-CB,ES13,Cantabria,Unknown,610251
2021-07-13,ES-CL,ES41,Castilla y León,Unknown,2670940
2021-07-13,ES-CM,ES42,Castilla-La Mancha,Unknown,2100346
2021-07-13,ES-CT,ES51,Cataluña,Unknown,7885483
2021-07-13,ES-VC,ES52,Comunidad Valenciana,Unknown,4915607
2021-07-13,ES-EX,ES43,Extremadura,Unknown,1180946
2021-07-13,ES-GA,ES11,Galicia,Unknown,3144812
2021-07-13,ES-RI,ES23,La Rioja,Unknown,319186
2021-07-13,ES-MD,ES30,Madrid,Unknown,6304461
2021-07-13,ES-MC,ES62,Murcia,Unknown,1433628
2021-07-13,ES-NC,ES22,Navarra,Unknown,687590
2021-07-13,ES-PV,ES21,País Vasco,Unknown,2341013
2021-07-13,ES-CE,ES63,Ceuta,Unknown,80292
2021-07-13,ES-ML,ES64,Melilla,Unknown,74828
2021-07-14,ES-AN,ES61,Andalucía,Unknown,8717953
2021-07-14,ES-AR,ES24,Aragón,Unknown,1410416
2021-07-14,ES-AS,ES12,Asturias,Unknown,1249316
2021-07-14,ES-IB,ES53,Islas Baleares,Unknown,1112760
2021-07-14,ES-CN,ES70,Canarias,Unknown,2095355
2021-07-14,ES-CB,ES13,Cantabria,Unknown,618507
2021-07-14,ES-CL,ES41,Castilla y León,Unknown,2702548
2021-07-14,ES-CM,ES42,Castilla-La Mancha,Unknown,2123183
2021-07-14,ES-CT,ES51,Cataluña,Unknown,7966456
2021-07-14,ES-VC,ES52,Comunidad Valenciana,Unknown,5002915
2021-07-14,ES-EX,ES43,Extremadura,Unknown,1195213
2021-07-14,ES-GA,ES11,Galicia,Unknown,3167352
2021-07-14,ES-RI,ES23,La Rioja,Unknown,323797
2021-07-14,ES-MD,ES30,Madrid,Unknown,6400207
2021-07-14,ES-MC,ES62,Murcia,Unknown,1453215
2021-07-14,ES-NC,ES22,Navarra,Unknown,694665
2021-07-14,ES-PV,ES21,País Vasco,Unknown,2360719
2021-07-14,ES-CE,ES63,Ceuta,Unknown,81390
2021-07-14,ES-ML,ES64,Melilla,Unknown,75895
2021-07-15,ES-AN,ES61,Andalucía,Unknown,8838716
2021-07-15,ES-AR,ES24,Aragón,Unknown,1433620
2021-07-15,ES-AS,ES12,Asturias,Unknown,1261304
2021-07-15,ES-IB,ES53,Islas Baleares,Unknown,1129759
2021-07-15,ES-CN,ES70,Canarias,Unknown,2119668
2021-07-15,ES-CB,ES13,Cantabria,Unknown,626780
2021-07-15,ES-CL,ES41,Castilla y León,Unknown,2740815
2021-07-15,ES-CM,ES42,Castilla-La Mancha,Unknown,2155096
2021-07-15,ES-CT,ES51,Cataluña,Unknown,8059021
2021-07-15,ES-VC,ES52,Comunidad Valenciana,Unknown,5087099
2021-07-15,ES-EX,ES43,Extremadura,Unknown,1212376
2021-07-15,ES-GA,ES11,Galicia,Unknown,3194879
2021-07-15,ES-RI,ES23,La Rioja,Unknown,327878
2021-07-15,ES-MD,ES30,Madrid,Unknown,6500279
2021-07-15,ES-MC,ES62,Murcia,Unknown,1470620
2021-07-15,ES-NC,ES22,Navarra,Unknown,702017
2021-07-15,ES-PV,ES21,País Vasco,Unknown,2404454
2021-07-15,ES-CE,ES63,Ceuta,Unknown,83072
2021-07-15,ES-ML,ES64,Melilla,Unknown,76624
2021-07-16,ES-AN,ES61,Andalucía,Unknown,8986153
2021-07-16,ES-AR,ES24,Aragón,Unknown,1458585
2021-07-16,ES-AS,ES12,Asturias,Unknown,1273778
2021-07-16,ES-IB,ES53,Islas Baleares,Unknown,1142865
2021-07-16,ES-CN,ES70,Canarias,Unknown,2144528
2021-07-16,ES-CB,ES13,Cantabria,Unknown,635503
2021-07-16,ES-CL,ES41,Castilla y León,Unknown,2773406
2021-07-16,ES-CM,ES42,Castilla-La Mancha,Unknown,2186546
2021-07-16,ES-CT,ES51,Cataluña,Unknown,8147422
2021-07-16,ES-VC,ES52,Comunidad Valenciana,Unknown,5142576
2021-07-16,ES-EX,ES43,Extremadura,Unknown,1232067
2021-07-16,ES-GA,ES11,Galicia,Unknown,3222038
2021-07-16,ES-RI,ES23,La Rioja,Unknown,332587
2021-07-16,ES-MD,ES30,Madrid,Unknown,6603653
2021-07-16,ES-MC,ES62,Murcia,Unknown,1492731
2021-07-16,ES-NC,ES22,Navarra,Unknown,709259
2021-07-16,ES-PV,ES21,País Vasco,Unknown,2431252
2021-07-16,ES-CE,ES63,Ceuta,Unknown,84297
2021-07-16,ES-ML,ES64,Melilla,Unknown,77401
2021-07-19,ES-AN,ES61,Andalucía,Unknown,9117784
2021-07-19,ES-AR,ES24,Aragón,Unknown,1475514
2021-07-19,ES-AS,ES12,Asturias,Unknown,1302332
2021-07-19,ES-IB,ES53,Islas Baleares,Unknown,1173128
2021-07-19,ES-CN,ES70,Canarias,Unknown,2194289
2021-07-19,ES-CB,ES13,Cantabria,Unknown,649713
2021-07-19,ES-CL,ES41,Castilla y León,Unknown,2821231
2021-07-19,ES-CM,ES42,Castilla-La Mancha,Unknown,2228919
2021-07-19,ES-CT,ES51,Cataluña,Unknown,8287250
2021-07-19,ES-VC,ES52,Comunidad Valenciana,Unknown,5153811
2021-07-19,ES-EX,ES43,Extremadura,Unknown,1247236
2021-07-19,ES-GA,ES11,Galicia,Unknown,3280351
2021-07-19,ES-RI,ES23,La Rioja,Unknown,336083
2021-07-19,ES-MD,ES30,Madrid,Unknown,6902951
2021-07-19,ES-MC,ES62,Murcia,Unknown,1530437
2021-07-19,ES-NC,ES22,Navarra,Unknown,726117
2021-07-19,ES-PV,ES21,País Vasco,Unknown,2476944
2021-07-19,ES-CE,ES63,Ceuta,Unknown,84749
2021-07-19,ES-ML,ES64,Melilla,Unknown,77722
2021-07-20,ES-AN,ES61,Andalucía,Unknown,9253259
2021-07-20,ES-AR,ES24,Aragón,Unknown,1484438
2021-07-20,ES-AS,ES12,Asturias,Unknown,1309731
2021-07-20,ES-IB,ES53,Islas Baleares,Unknown,1189682
2021-07-20,ES-CN,ES70,Canarias,Unknown,2218688
2021-07-20,ES-CB,ES13,Cantabria,Unknown,655346
2021-07-20,ES-CL,ES41,Castilla y León,Unknown,2841996
2021-07-20,ES-CM,ES42,Castilla-La Mancha,Unknown,2244729
2021-07-20,ES-CT,ES51,Cataluña,Unknown,8354853
2021-07-20,ES-VC,ES52,Comunidad Valenciana,Unknown,5203057
2021-07-20,ES-EX,ES43,Extremadura,Unknown,1256262
2021-07-20,ES-GA,ES11,Galicia,Unknown,3284603
2021-07-20,ES-RI,ES23,La Rioja,Unknown,339780
2021-07-20,ES-MD,ES30,Madrid,Unknown,6981292
2021-07-20,ES-MC,ES62,Murcia,Unknown,1542518
2021-07-20,ES-NC,ES22,Navarra,Unknown,732309
2021-07-20,ES-PV,ES21,País Vasco,Unknown,2489575
2021-07-20,ES-CE,ES63,Ceuta,Unknown,85623
2021-07-20,ES-ML,ES64,Melilla,Unknown,78289
2021-07-21,ES-AN,ES61,Andalucía,Unknown,9357953
2021-07-21,ES-AR,ES24,Aragón,Unknown,1500060
2021-07-21,ES-AS,ES12,Asturias,Unknown,1321136
2021-07-21,ES-IB,ES53,Islas Baleares,Unknown,1203504
2021-07-21,ES-CN,ES70,Canarias,Unknown,2246972
2021-07-21,ES-CB,ES13,Cantabria,Unknown,662056
2021-07-21,ES-CL,ES41,Castilla y León,Unknown,2870141
2021-07-21,ES-CM,ES42,Castilla-La Mancha,Unknown,2264018
2021-07-21,ES-CT,ES51,Cataluña,Unknown,8421680
2021-07-21,ES-VC,ES52,Comunidad Valenciana,Unknown,5318289
2021-07-21,ES-EX,ES43,Extremadura,Unknown,1268346
2021-07-21,ES-GA,ES11,Galicia,Unknown,3308305
2021-07-21,ES-RI,ES23,La Rioja,Unknown,343552
2021-07-21,ES-MD,ES30,Madrid,Unknown,7068941
2021-07-21,ES-MC,ES62,Murcia,Unknown,1561863
2021-07-21,ES-NC,ES22,Navarra,Unknown,738723
2021-07-21,ES-PV,ES21,País Vasco,Unknown,2508517
2021-07-21,ES-CE,ES63,Ceuta,Unknown,85631
2021-07-21,ES-ML,ES64,Melilla,Unknown,78299
2021-07-22,ES-AN,ES61,Andalucía,Unknown,9464310
2021-07-22,ES-AR,ES24,Aragón,Unknown,1522279
2021-07-22,ES-AS,ES12,Asturias,Unknown,1331864
2021-07-22,ES-IB,ES53,Islas Baleares,Unknown,1215370
2021-07-22,ES-CN,ES70,Canarias,Unknown,2274059
2021-07-22,ES-CB,ES13,Cantabria,Unknown,667602
2021-07-22,ES-CL,ES41,Castilla y León,Unknown,2898186
2021-07-22,ES-CM,ES42,Castilla-La Mancha,Unknown,2288828
2021-07-22,ES-CT,ES51,Cataluña,Unknown,8490655
2021-07-22,ES-VC,ES52,Comunidad Valenciana,Unknown,5413270
