date,iso_code,nuts2,name,supplier,one_dose
2021-06-21,ES-MD,ES30,Madrid,Unknown,2928076
2021-06-21,ES-MC,ES62,Murcia,Unknown,696271
2021-06-21,ES-NC,ES22,Navarra,Unknown,341720
2021-06-21,ES-PV,ES21,País Vasco,Unknown,1154254
2021-06-21,ES-CE,ES63,Ceuta,Unknown,37938
2021-06-21,ES-ML,ES64,Melilla,Unknown,34178
2021-06-22,ES-AN,ES61,Andalucía,Unknown,4216025
2021-06-22,ES-AR,ES24,Aragón,Unknown,693620
2021-06-22,ES-AS,ES12,Asturias,Unknown,631767
2021-06-22,ES-IB,ES53,Islas Baleares,Unknown,519992
2021-06-22,ES-CN,ES70,Canarias,Unknown,1000663
2021-06-22,ES-CB,ES13,Cantabria,Unknown,305021
2021-06-22,ES-CL,ES41,Castilla y León,Unknown,1335576
2021-06-22,ES-CM,ES42,Castilla-La Mancha,Unknown,1044943
2021-06-22,ES-CT,ES51,Cataluña,Unknown,3776768
2021-06-22,ES-VC,ES52,Comunidad Valenciana,Unknown,2344812
2021-06-22,ES-EX,ES43,Extremadura,Unknown,576301
2021-06-22,ES-GA,ES11,Galicia,Unknown,1518927
2021-06-22,ES-RI,ES23,La Rioja,Unknown,158783
2021-06-22,ES-MD,ES30,Madrid,Unknown,2957163
2021-06-22,ES-MC,ES62,Murcia,Unknown,702094
2021-06-22,ES-NC,ES22,Navarra,Unknown,346858
2021-06-22,ES-PV,ES21,País Vasco,Unknown,1162729
2021-06-22,ES-CE,ES63,Ceuta,Unknown,38215
2021-06-22,ES-ML,ES64,Melilla,Unknown,34499
2021-06-23,ES-AN,ES61,Andalucía,Unknown,4282316
2021-06-23,ES-AR,ES24,Aragón,Unknown,699868
2021-06-23,ES-AS,ES12,Asturias,Unknown,639888
2021-06-23,ES-IB,ES53,Islas Baleares,Unknown,528117
2021-06-23,ES-CN,ES70,Canarias,Unknown,1016252
2021-06-23,ES-CB,ES13,Cantabria,Unknown,312034
2021-06-23,ES-CL,ES41,Castilla y León,Unknown,1353812
2021-06-23,ES-CM,ES42,Castilla-La Mancha,Unknown,1059734
2021-06-23,ES-CT,ES51,Cataluña,Unknown,3851342
2021-06-23,ES-VC,ES52,Comunidad Valenciana,Unknown,2373192
2021-06-23,ES-EX,ES43,Extremadura,Unknown,584863
2021-06-23,ES-GA,ES11,Galicia,Unknown,1543402
2021-06-23,ES-RI,ES23,La Rioja,Unknown,158807
2021-06-23,ES-MD,ES30,Madrid,Unknown,2982026
2021-06-23,ES-MC,ES62,Murcia,Unknown,705967
2021-06-23,ES-NC,ES22,Navarra,Unknown,349696
2021-06-23,ES-PV,ES21,País Vasco,Unknown,1176590
2021-06-23,ES-CE,ES63,Ceuta,Unknown,39298
2021-06-23,ES-ML,ES64,Melilla,Unknown,34590
2021-06-24,ES-AN,ES61,Andalucía,Unknown,4364969
2021-06-24,ES-AR,ES24,Aragón,Unknown,707121
2021-06-24,ES-AS,ES12,Asturias,Unknown,647329
2021-06-24,ES-IB,ES53,Islas Baleares,Unknown,535843
2021-06-24,ES-CN,ES70,Canarias,Unknown,1029191
2021-06-24,ES-CB,ES13,Cantabria,Unknown,312034
2021-06-24,ES-CL,ES41,Castilla y León,Unknown,1375247
2021-06-24,ES-CM,ES42,Castilla-La Mancha,Unknown,1076923
2021-06-24,ES-CT,ES51,Cataluña,Unknown,3903879
2021-06-24,ES-VC,ES52,Comunidad Valenciana,Unknown,2401306
2021-06-24,ES-EX,ES43,Extremadura,Unknown,594459
2021-06-24,ES-GA,ES11,Galicia,Unknown,1544709
2021-06-24,ES-RI,ES23,La Rioja,Unknown,160992
2021-06-24,ES-MD,ES30,Madrid,Unknown,3009823
2021-06-24,ES-MC,ES62,Murcia,Unknown,714038
2021-06-24,ES-NC,ES22,Navarra,Unknown,353224
2021-06-24,ES-PV,ES21,País Vasco,Unknown,1191661
2021-06-24,ES-CE,ES63,Ceuta,Unknown,40308
2021-06-24,ES-ML,ES64,Melilla,Unknown,35411
2021-06-25,ES-AN,ES61,Andalucía,Unknown,4432600
2021-06-25,ES-AR,ES24,Aragón,Unknown,718661
2021-06-25,ES-AS,ES12,Asturias,Unknown,653810
2021-06-25,ES-IB,ES53,Islas Baleares,Unknown,540798
2021-06-25,ES-CN,ES70,Canarias,Unknown,1042352
2021-06-25,ES-CB,ES13,Cantabria,Unknown,317624
2021-06-25,ES-CL,ES41,Castilla y León,Unknown,1389293
2021-06-25,ES-CM,ES42,Castilla-La Mancha,Unknown,1095795
2021-06-25,ES-CT,ES51,Cataluña,Unknown,3918047
2021-06-25,ES-VC,ES52,Comunidad Valenciana,Unknown,2401669
2021-06-25,ES-EX,ES43,Extremadura,Unknown,602282
2021-06-25,ES-GA,ES11,Galicia,Unknown,1574553
2021-06-25,ES-RI,ES23,La Rioja,Unknown,162374
2021-06-25,ES-MD,ES30,Madrid,Unknown,3039166
2021-06-25,ES-MC,ES62,Murcia,Unknown,714092
2021-06-25,ES-NC,ES22,Navarra,Unknown,356314
2021-06-25,ES-PV,ES21,País Vasco,Unknown,1207040
2021-06-25,ES-CE,ES63,Ceuta,Unknown,41418
2021-06-25,ES-ML,ES64,Melilla,Unknown,36236
2021-06-28,ES-AN,ES61,Andalucía,Unknown,4494193
2021-06-28,ES-AR,ES24,Aragón,Unknown,727890
2021-06-28,ES-AS,ES12,Asturias,Unknown,661981
2021-06-28,ES-IB,ES53,Islas Baleares,Unknown,551050
2021-06-28,ES-CN,ES70,Canarias,Unknown,1071131
2021-06-28,ES-CB,ES13,Cantabria,Unknown,319462
2021-06-28,ES-CL,ES41,Castilla y León,Unknown,1406913
2021-06-28,ES-CM,ES42,Castilla-La Mancha,Unknown,1114701
2021-06-28,ES-CT,ES51,Cataluña,Unknown,4007571
2021-06-28,ES-VC,ES52,Comunidad Valenciana,Unknown,2461411
2021-06-28,ES-EX,ES43,Extremadura,Unknown,609121
2021-06-28,ES-GA,ES11,Galicia,Unknown,1608182
2021-06-28,ES-RI,ES23,La Rioja,Unknown,163814
2021-06-28,ES-MD,ES30,Madrid,Unknown,3090970
2021-06-28,ES-MC,ES62,Murcia,Unknown,744062
2021-06-28,ES-NC,ES22,Navarra,Unknown,362759
2021-06-28,ES-PV,ES21,País Vasco,Unknown,1237533
2021-06-28,ES-CE,ES63,Ceuta,Unknown,41581
2021-06-28,ES-ML,ES64,Melilla,Unknown,36299
2021-06-29,ES-AN,ES61,Andalucía,Unknown,4529585
2021-06-29,ES-AR,ES24,Aragón,Unknown,729957
2021-06-29,ES-AS,ES12,Asturias,Unknown,665765
2021-06-29,ES-IB,ES53,Islas Baleares,Unknown,560299
2021-06-29,ES-CN,ES70,Canarias,Unknown,1084474
2021-06-29,ES-CB,ES13,Cantabria,Unknown,321412
2021-06-29,ES-CL,ES41,Castilla y León,Unknown,1413639
2021-06-29,ES-CM,ES42,Castilla-La Mancha,Unknown,1121066
2021-06-29,ES-CT,ES51,Cataluña,Unknown,4050623
2021-06-29,ES-VC,ES52,Comunidad Valenciana,Unknown,2462875
2021-06-29,ES-EX,ES43,Extremadura,Unknown,616285
2021-06-29,ES-GA,ES11,Galicia,Unknown,1618598
2021-06-29,ES-RI,ES23,La Rioja,Unknown,163821
2021-06-29,ES-MD,ES30,Madrid,Unknown,3149242
2021-06-29,ES-MC,ES62,Murcia,Unknown,748447
2021-06-29,ES-NC,ES22,Navarra,Unknown,364733
2021-06-29,ES-PV,ES21,País Vasco,Unknown,1244687
2021-06-29,ES-CE,ES63,Ceuta,Unknown,42150
2021-06-29,ES-ML,ES64,Melilla,Unknown,37290
2021-06-30,ES-AN,ES61,Andalucía,Unknown,4581080
2021-06-30,ES-AR,ES24,Aragón,Unknown,736277
2021-06-30,ES-AS,ES12,Asturias,Unknown,672144
2021-06-30,ES-IB,ES53,Islas Baleares,Unknown,573293
2021-06-30,ES-CN,ES70,Canarias,Unknown,1103710
2021-06-30,ES-CB,ES13,Cantabria,Unknown,321412
2021-06-30,ES-CL,ES41,Castilla y León,Unknown,1425606
2021-06-30,ES-CM,ES42,Castilla-La Mancha,Unknown,1134873
2021-06-30,ES-CT,ES51,Cataluña,Unknown,4105930
2021-06-30,ES-VC,ES52,Comunidad Valenciana,Unknown,2492312
2021-06-30,ES-EX,ES43,Extremadura,Unknown,623655
2021-06-30,ES-GA,ES11,Galicia,Unknown,1641050
2021-06-30,ES-RI,ES23,La Rioja,Unknown,164480
2021-06-30,ES-MD,ES30,Madrid,Unknown,3198208
2021-06-30,ES-MC,ES62,Murcia,Unknown,755816
2021-06-30,ES-NC,ES22,Navarra,Unknown,368583
2021-06-30,ES-PV,ES21,País Vasco,Unknown,1256691
2021-06-30,ES-CE,ES63,Ceuta,Unknown,42931
2021-06-30,ES-ML,ES64,Melilla,Unknown,38865
2021-07-01,ES-AN,ES61,Andalucía,Unknown,4634769
2021-07-01,ES-AR,ES24,Aragón,Unknown,746335
2021-07-01,ES-AS,ES12,Asturias,Unknown,673767
2021-07-01,ES-IB,ES53,Islas Baleares,Unknown,581375
2021-07-01,ES-CN,ES70,Canarias,Unknown,1116654
2021-07-01,ES-CB,ES13,Cantabria,Unknown,321411
2021-07-01,ES-CL,ES41,Castilla y León,Unknown,1434059
2021-07-01,ES-CM,ES42,Castilla-La Mancha,Unknown,1149015
2021-07-01,ES-CT,ES51,Cataluña,Unknown,4167103
2021-07-01,ES-VC,ES52,Comunidad Valenciana,Unknown,2538603
2021-07-01,ES-EX,ES43,Extremadura,Unknown,630447
2021-07-01,ES-GA,ES11,Galicia,Unknown,1643791
2021-07-01,ES-RI,ES23,La Rioja,Unknown,165995
2021-07-01,ES-MD,ES30,Madrid,Unknown,3241288
2021-07-01,ES-MC,ES62,Murcia,Unknown,764273
2021-07-01,ES-NC,ES22,Navarra,Unknown,372590
2021-07-01,ES-PV,ES21,País Vasco,Unknown,1277543
2021-07-01,ES-CE,ES63,Ceuta,Unknown,43950
2021-07-01,ES-ML,ES64,Melilla,Unknown,40164
2021-07-02,ES-AN,ES61,Andalucía,Unknown,4683582
2021-07-02,ES-AR,ES24,Aragón,Unknown,756687
2021-07-02,ES-AS,ES12,Asturias,Unknown,677516
2021-07-02,ES-IB,ES53,Islas Baleares,Unknown,588046
2021-07-02,ES-CN,ES70,Canarias,Unknown,1131915
2021-07-02,ES-CB,ES13,Cantabria,Unknown,331622
2021-07-02,ES-CL,ES41,Castilla y León,Unknown,1446383
2021-07-02,ES-CM,ES42,Castilla-La Mancha,Unknown,1165617
2021-07-02,ES-CT,ES51,Cataluña,Unknown,4216508
2021-07-02,ES-VC,ES52,Comunidad Valenciana,Unknown,2587564
2021-07-02,ES-EX,ES43,Extremadura,Unknown,640230
2021-07-02,ES-GA,ES11,Galicia,Unknown,1647206
2021-07-02,ES-RI,ES23,La Rioja,Unknown,166909
2021-07-02,ES-MD,ES30,Madrid,Unknown,3291965
2021-07-02,ES-MC,ES62,Murcia,Unknown,772363
2021-07-02,ES-NC,ES22,Navarra,Unknown,377812
2021-07-02,ES-PV,ES21,País Vasco,Unknown,1295403
2021-07-02,ES-CE,ES63,Ceuta,Unknown,44362
2021-07-02,ES-ML,ES64,Melilla,Unknown,40600
2021-07-05,ES-AN,ES61,Andalucía,Unknown,4740714
2021-07-05,ES-AR,ES24,Aragón,Unknown,764348
2021-07-05,ES-AS,ES12,Asturias,Unknown,679509
2021-07-05,ES-IB,ES53,Islas Baleares,Unknown,610025
2021-07-05,ES-CN,ES70,Canarias,Unknown,1158885
2021-07-05,ES-CB,ES13,Cantabria,Unknown,331622
2021-07-05,ES-CL,ES41,Castilla y León,Unknown,1460712
2021-07-05,ES-CM,ES42,Castilla-La Mancha,Unknown,1187133
2021-07-05,ES-CT,ES51,Cataluña,Unknown,4318671
2021-07-05,ES-VC,ES52,Comunidad Valenciana,Unknown,2634927
2021-07-05,ES-EX,ES43,Extremadura,Unknown,650990
2021-07-05,ES-GA,ES11,Galicia,Unknown,1712125
2021-07-05,ES-RI,ES23,La Rioja,Unknown,169092
2021-07-05,ES-MD,ES30,Madrid,Unknown,3409841
2021-07-05,ES-MC,ES62,Murcia,Unknown,791784
2021-07-05,ES-NC,ES22,Navarra,Unknown,382567
2021-07-05,ES-PV,ES21,País Vasco,Unknown,1330626
2021-07-05,ES-CE,ES63,Ceuta,Unknown,44831
2021-07-05,ES-ML,ES64,Melilla,Unknown,40710
2021-07-06,ES-AN,ES61,Andalucía,Unknown,4768733
2021-07-06,ES-AR,ES24,Aragón,Unknown,765662
2021-07-06,ES-AS,ES12,Asturias,Unknown,680001
2021-07-06,ES-IB,ES53,Islas Baleares,Unknown,617152
2021-07-06,ES-CN,ES70,Canarias,Unknown,1174002
2021-07-06,ES-CB,ES13,Cantabria,Unknown,331622
2021-07-06,ES-CL,ES41,Castilla y León,Unknown,1468572
2021-07-06,ES-CM,ES42,Castilla-La Mancha,Unknown,1194231
2021-07-06,ES-CT,ES51,Cataluña,Unknown,4351833
2021-07-06,ES-VC,ES52,Comunidad Valenciana,Unknown,2663816
2021-07-06,ES-EX,ES43,Extremadura,Unknown,657490
2021-07-06,ES-GA,ES11,Galicia,Unknown,1712446
2021-07-06,ES-RI,ES23,La Rioja,Unknown,169827
2021-07-06,ES-MD,ES30,Madrid,Unknown,3469261
2021-07-06,ES-MC,ES62,Murcia,Unknown,797009
2021-07-06,ES-NC,ES22,Navarra,Unknown,385889
2021-07-06,ES-PV,ES21,País Vasco,Unknown,1345572
2021-07-06,ES-CE,ES63,Ceuta,Unknown,45960
2021-07-06,ES-ML,ES64,Melilla,Unknown,41476
2021-07-07,ES-AN,ES61,Andalucía,Unknown,4801679
2021-07-07,ES-AR,ES24,Aragón,Unknown,772168
2021-07-07,ES-AS,ES12,Asturias,Unknown,680138
2021-07-07,ES-IB,ES53,Islas Baleares,Unknown,624682
2021-07-07,ES-CN,ES70,Canarias,Unknown,1186112
2021-07-07,ES-CB,ES13,Cantabria,Unknown,339213
2021-07-07,ES-CL,ES41,Castilla y León,Unknown,1474359
2021-07-07,ES-CM,ES42,Castilla-La Mancha,Unknown,1203917
2021-07-07,ES-CT,ES51,Cataluña,Unknown,4393418
2021-07-07,ES-VC,ES52,Comunidad Valenciana,Unknown,2699173
2021-07-07,ES-EX,ES43,Extremadura,Unknown,664355
2021-07-07,ES-GA,ES11,Galicia,Unknown,1738099
2021-07-07,ES-RI,ES23,La Rioja,Unknown,172280
2021-07-07,ES-MD,ES30,Madrid,Unknown,3528148
2021-07-07,ES-MC,ES62,Murcia,Unknown,798720
2021-07-07,ES-NC,ES22,Navarra,Unknown,388509
2021-07-07,ES-PV,ES21,País Vasco,Unknown,1354882
2021-07-07,ES-CE,ES63,Ceuta,Unknown,46811
2021-07-07,ES-ML,ES64,Melilla,Unknown,42562
2021-07-08,ES-AN,ES61,Andalucía,Unknown,4835879
2021-07-08,ES-AR,ES24,Aragón,Unknown,784618
2021-07-08,ES-AS,ES12,Asturias,Unknown,680755
2021-07-08,ES-IB,ES53,Islas Baleares,Unknown,630402
2021-07-08,ES-CN,ES70,Canarias,Unknown,1198442
2021-07-08,ES-CB,ES13,Cantabria,Unknown,339682
2021-07-08,ES-CL,ES41,Castilla y León,Unknown,1482374
2021-07-08,ES-CM,ES42,Castilla-La Mancha,Unknown,1214780
2021-07-08,ES-CT,ES51,Cataluña,Unknown,4427660
2021-07-08,ES-VC,ES52,Comunidad Valenciana,Unknown,2724359
2021-07-08,ES-EX,ES43,Extremadura,Unknown,669245
2021-07-08,ES-GA,ES11,Galicia,Unknown,1762622
2021-07-08,ES-RI,ES23,La Rioja,Unknown,174150
2021-07-08,ES-MD,ES30,Madrid,Unknown,3609460
2021-07-08,ES-MC,ES62,Murcia,Unknown,806558
2021-07-08,ES-NC,ES22,Navarra,Unknown,393081
2021-07-08,ES-PV,ES21,País Vasco,Unknown,1364219
2021-07-08,ES-CE,ES63,Ceuta,Unknown,47590
2021-07-08,ES-ML,ES64,Melilla,Unknown,43896
2021-07-09,ES-AN,ES61,Andalucía,Unknown,4879595
2021-07-09,ES-AR,ES24,Aragón,Unknown,799195
2021-07-09,ES-AS,ES12,Asturias,Unknown,680969
2021-07-09,ES-IB,ES53,Islas Baleares,Unknown,636049
2021-07-09,ES-CN,ES70,Canarias,Unknown,1210747
2021-07-09,ES-CB,ES13,Cantabria,Unknown,342295
2021-07-09,ES-CL,ES41,Castilla y León,Unknown,1491790
2021-07-09,ES-CM,ES42,Castilla-La Mancha,Unknown,1226989
2021-07-09,ES-CT,ES51,Cataluña,Unknown,4479749
2021-07-09,ES-VC,ES52,Comunidad Valenciana,Unknown,2732032
2021-07-09,ES-EX,ES43,Extremadura,Unknown,674830
2021-07-09,ES-GA,ES11,Galicia,Unknown,1763320
2021-07-09,ES-RI,ES23,La Rioja,Unknown,175763
2021-07-09,ES-MD,ES30,Madrid,Unknown,3677160
2021-07-09,ES-MC,ES62,Murcia,Unknown,816478
2021-07-09,ES-NC,ES22,Navarra,Unknown,395595
2021-07-09,ES-PV,ES21,País Vasco,Unknown,1372271
2021-07-09,ES-CE,ES63,Ceuta,Unknown,47677
2021-07-09,ES-ML,ES64,Melilla,Unknown,44239
2021-07-12,ES-AN,ES61,Andalucía,Unknown,4929819
2021-07-12,ES-AR,ES24,Aragón,Unknown,809972
2021-07-12,ES-AS,ES12,Asturias,Unknown,687139
2021-07-12,ES-IB,ES53,Islas Baleares,Unknown,653853
2021-07-12,ES-CN,ES70,Canarias,Unknown,1238020
2021-07-12,ES-CB,ES13,Cantabria,Unknown,348032
2021-07-12,ES-CL,ES41,Castilla y León,Unknown,1501753
2021-07-12,ES-CM,ES42,Castilla-La Mancha,Unknown,1244798
2021-07-12,ES-CT,ES51,Cataluña,Unknown,4563297
2021-07-12,ES-VC,ES52,Comunidad Valenciana,Unknown,2800784
2021-07-12,ES-EX,ES43,Extremadura,Unknown,683772
2021-07-12,ES-GA,ES11,Galicia,Unknown,1763809
2021-07-12,ES-RI,ES23,La Rioja,Unknown,178749
2021-07-12,ES-MD,ES30,Madrid,Unknown,3787589
2021-07-12,ES-MC,ES62,Murcia,Unknown,833703
2021-07-12,ES-NC,ES22,Navarra,Unknown,400961
2021-07-12,ES-PV,ES21,País Vasco,Unknown,1386906
2021-07-12,ES-CE,ES63,Ceuta,Unknown,47682
2021-07-12,ES-ML,ES64,Melilla,Unknown,45270
