localidad,fecha,casos,hospitalizados,uci,fallecidos
Murcia,2020-10-10,362,33,5,4
C. Valenciana,2020-10-10,381,45,3,7
Aragón,2020-10-10,395,25,1,5
Navarra,2020-10-10,434,25,1,2
Castilla La Mancha,2020-10-10,531,29,1,10
Melilla,2020-10-10,57,6,0,0
País Vasco,2020-10-10,598,11,2,7
Cantabria,2020-10-10,70,3,0,0
La Rioja,2020-10-10,78,8,1,1
Madrid,2020-10-10,797,81,3,31
España,2020-10-10,8683,581,34,130
Castilla y León,2020-10-10,913,69,4,17
Baleares,2020-10-11,107,12,3,2
Cataluña,2020-10-11,1076,61,1,15
Andalucía,2020-10-11,1115,121,4,18
Canarias,2020-10-11,135,10,2,2
Ceuta,2020-10-11,15,2,1,0
Asturias,2020-10-11,161,24,2,0
Extremadura,2020-10-11,167,13,1,3
Galicia,2020-10-11,296,24,3,3
Castilla La Mancha,2020-10-11,322,28,5,8
C. Valenciana,2020-10-11,333,35,2,7
Cantabria,2020-10-11,35,2,0,0
País Vasco,2020-10-11,373,10,1,5
Murcia,2020-10-11,380,28,2,6
Aragón,2020-10-11,391,23,5,3
Melilla,2020-10-11,43,4,1,0
Castilla y León,2020-10-11,502,79,6,10
Navarra,2020-10-11,559,29,2,2
Madrid,2020-10-11,626,73,6,25
España,2020-10-11,6718,584,49,110
La Rioja,2020-10-11,82,6,2,1
Andalucía,2020-10-12,1022,98,9,22
Cataluña,2020-10-12,1040,64,2,15
Asturias,2020-10-12,140,12,2,1
Extremadura,2020-10-12,152,11,1,3
Ceuta,2020-10-12,18,1,1,0
Melilla,2020-10-12,24,1,0,1
Galicia,2020-10-12,256,22,1,6
C. Valenciana,2020-10-12,280,50,4,5
Castilla La Mancha,2020-10-12,283,32,6,7
Murcia,2020-10-12,325,40,2,3
Aragón,2020-10-12,349,39,1,7
Navarra,2020-10-12,379,14,1,4
Cantabria,2020-10-12,45,0,0,0
Canarias,2020-10-12,52,13,2,0
Castilla y León,2020-10-12,541,84,6,17
País Vasco,2020-10-12,544,9,1,5
Madrid,2020-10-12,619,74,4,26
España,2020-10-12,6230,582,46,124
Baleares,2020-10-12,76,4,1,1
La Rioja,2020-10-12,85,14,2,1
Baleares,2020-10-13,110,10,1,3
España,2020-10-13,12246,768,57,137
La Rioja,2020-10-13,176,12,2,4
Andalucía,2020-10-13,1849,120,7,15
Asturias,2020-10-13,185,24,2,4
Extremadura,2020-10-13,192,17,0,4
Galicia,2020-10-13,241,30,6,8
Melilla,2020-10-13,26,3,0,0
Madrid,2020-10-13,2770,115,3,33
Ceuta,2020-10-13,28,0,0,1
Cataluña,2020-10-13,2955,86,5,10
Aragón,2020-10-13,304,68,2,6
Murcia,2020-10-13,384,44,6,3
Navarra,2020-10-13,409,22,3,2
País Vasco,2020-10-13,457,18,2,8
C. Valenciana,2020-10-13,581,59,9,2
Castilla La Mancha,2020-10-13,618,31,0,12
Canarias,2020-10-13,68,12,3,2
Cantabria,2020-10-13,71,2,0,1
Castilla y León,2020-10-13,822,95,6,19
C. Valenciana,2020-10-14,1020,67,3,8
Castilla y León,2020-10-14,1094,111,8,15
Canarias,2020-10-14,109,7,2,0
La Rioja,2020-10-14,138,11,2,0
España,2020-10-14,16253,816,63,133
Baleares,2020-10-14,179,5,0,3
Asturias,2020-10-14,189,25,1,2
Ceuta,2020-10-14,20,1,0,0
Galicia,2020-10-14,254,38,3,5
Andalucía,2020-10-14,2952,161,8,21
Madrid,2020-10-14,3026,120,4,35
Extremadura,2020-10-14,315,15,3,4
Cataluña,2020-10-14,3628,81,7,9
Melilla,2020-10-14,41,2,0,0
Navarra,2020-10-14,489,20,5,8
Cantabria,2020-10-14,58,4,1,0
Aragón,2020-10-14,584,55,4,7
País Vasco,2020-10-14,695,23,1,6
Murcia,2020-10-14,703,37,8,2
Castilla La Mancha,2020-10-14,759,33,3,8
Melilla,2020-10-15,100,8,1,1
Castilla y León,2020-10-15,1423,111,6,20
Canarias,2020-10-15,155,11,1,1
La Rioja,2020-10-15,155,16,1,1
España,2020-10-15,17377,796,60,137
Asturias,2020-10-15,200,33,3,1
Ceuta,2020-10-15,23,0,0,0
Madrid,2020-10-15,2748,96,3,30
Extremadura,2020-10-15,298,17,1,5
Andalucía,2020-10-15,3498,140,14,16
Galicia,2020-10-15,369,36,4,5
Cataluña,2020-10-15,3888,80,7,18
Navarra,2020-10-15,559,25,2,5
Murcia,2020-10-15,597,55,7,2
Aragón,2020-10-15,631,53,2,8
Castilla La Mancha,2020-10-15,794,23,1,10
Cantabria,2020-10-15,85,7,0,2
País Vasco,2020-10-15,857,22,4,5
Baleares,2020-10-15,89,7,1,0
C. Valenciana,2020-10-15,908,56,2,7
Cantabria,2020-10-16,100,5,0,1
C. Valenciana,2020-10-16,1032,56,11,7
Canarias,2020-10-16,130,14,6,6
Castilla y León,2020-10-16,1394,125,6,6
Baleares,2020-10-16,162,9,0,0
España,2020-10-16,18152,864,65,141
La Rioja,2020-10-16,196,7,2,0
Asturias,2020-10-16,208,33,1,3
Extremadura,2020-10-16,289,15,0,4
Madrid,2020-10-16,3043,105,6,27
Andalucía,2020-10-16,3266,157,9,21
Galicia,2020-10-16,385,40,1,7
Ceuta,2020-10-16,39,0,0,1
Cataluña,2020-10-16,4148,111,10,24
Navarra,2020-10-16,562,17,2,7
Murcia,2020-10-16,568,52,5,5
Aragón,2020-10-16,693,49,1,7
Melilla,2020-10-16,85,3,1,0
País Vasco,2020-10-16,885,34,2,10
Castilla La Mancha,2020-10-16,967,32,2,5
Baleares,2020-10-17,115,4,1,0
España,2020-10-17,11895,714,77,119
Castilla y León,2020-10-17,1216,89,8,23
La Rioja,2020-10-17,122,12,0,2
Canarias,2020-10-17,132,7,4,1
Cantabria,2020-10-17,155,5,0,3
Cataluña,2020-10-17,1923,74,11,18
Andalucía,2020-10-17,2536,139,9,22
Asturias,2020-10-17,279,31,3,2
Extremadura,2020-10-17,314,18,2,1
Ceuta,2020-10-17,33,0,0,1
Castilla La Mancha,2020-10-17,394,21,3,6
Navarra,2020-10-17,433,30,3,4
Galicia,2020-10-17,499,35,5,4
Melilla,2020-10-17,51,4,1,0
Aragón,2020-10-17,584,47,5,6
Madrid,2020-10-17,686,78,1,7
Murcia,2020-10-17,706,24,4,2
País Vasco,2020-10-17,783,24,5,12
C. Valenciana,2020-10-17,934,72,12,5
Canarias,2020-10-18,111,6,1,0
Ceuta,2020-10-18,12,0,0,0
Andalucía,2020-10-18,1301,147,10,22
Cataluña,2020-10-18,1470,73,5,19
Extremadura,2020-10-18,230,18,0,1
Asturias,2020-10-18,255,21,1,2
Murcia,2020-10-18,334,36,7,5
Galicia,2020-10-18,409,40,4,7
C. Valenciana,2020-10-18,416,63,4,9
Castilla La Mancha,2020-10-18,433,20,1,11
Aragón,2020-10-18,482,46,2,1
Cantabria,2020-10-18,48,3,0,0
Madrid,2020-10-18,511,56,4,25
Navarra,2020-10-18,546,20,2,2
País Vasco,2020-10-18,674,18,3,10
Castilla y León,2020-10-18,702,106,8,22
Melilla,2020-10-18,81,3,1,0
España,2020-10-18,8201,695,57,137
Baleares,2020-10-18,89,3,0,1
La Rioja,2020-10-18,97,16,4,0
Castilla y León,2020-10-19,1077,126,10,21
Canarias,2020-10-19,127,19,3,2
La Rioja,2020-10-19,140,11,3,1
España,2020-10-19,15474,948,84,160
Baleares,2020-10-19,157,3,1,2
Asturias,2020-10-19,210,39,1,2
Extremadura,2020-10-19,228,30,1,5
Madrid,2020-10-19,2415,80,4,34
Andalucía,2020-10-19,2699,177,14,25
Ceuta,2020-10-19,35,2,0,0
Galicia,2020-10-19,353,42,6,5
Cataluña,2020-10-19,3893,109,13,26
Murcia,2020-10-19,461,57,3,6
Navarra,2020-10-19,603,39,0,6
Melilla,2020-10-19,65,5,1,0
País Vasco,2020-10-19,671,23,2,5
Castilla La Mancha,2020-10-19,716,29,3,5
Aragón,2020-10-19,740,49,7,9
C. Valenciana,2020-10-19,792,104,11,6
Cantabria,2020-10-19,92,4,1,0
C. Valenciana,2020-10-20,1242,82,8,6
Canarias,2020-10-20,147,7,3,4
Castilla y León,2020-10-20,1501,153,11,25
Cantabria,2020-10-20,157,1,0,0
Asturias,2020-10-20,185,38,0,5
La Rioja,2020-10-20,188,23,2,1
Baleares,2020-10-20,192,12,1,1
España,2020-10-20,20743,1019,67,180
Ceuta,2020-10-20,27,1,1,0
Madrid,2020-10-20,2775,105,1,38
Andalucía,2020-10-20,3801,171,8,27
Extremadura,2020-10-20,414,17,0,5
Navarra,2020-10-20,433,33,6,8
Galicia,2020-10-20,500,54,4,10
Melilla,2020-10-20,56,5,0,0
Cataluña,2020-10-20,5681,122,8,21
Murcia,2020-10-20,728,50,6,3
País Vasco,2020-10-20,852,39,2,4
Castilla La Mancha,2020-10-20,905,42,1,5
Aragón,2020-10-20,959,64,5,17
País Vasco,2020-10-21,1035,33,2,6
Aragón,2020-10-21,1046,76,7,8
C. Valenciana,2020-10-21,1496,94,9,4
Canarias,2020-10-21,150,17,1,1
Castilla y León,2020-10-21,1832,144,4,15
Baleares,2020-10-21,190,11,2,1
Cantabria,2020-10-21,213,5,0,1
España,2020-10-21,22957,1006,77,160
La Rioja,2020-10-21,249,17,1,0
Asturias,2020-10-21,270,39,1,9
Madrid,2020-10-21,2706,96,4,32
Extremadura,2020-10-21,341,21,1,7
Galicia,2020-10-21,427,43,8,8
Andalucía,2020-10-21,4582,201,12,30
Ceuta,2020-10-21,49,1,0,0
Cataluña,2020-10-21,5946,106,14,20
Navarra,2020-10-21,638,39,4,3
Murcia,2020-10-21,743,37,6,4
Melilla,2020-10-21,84,4,0,0
Castilla La Mancha,2020-10-21,960,22,1,11
Castilla La Mancha,2020-10-22,1008,50,6,12
Cantabria,2020-10-22,114,8,0,0
Aragón,2020-10-22,1192,74,9,11
País Vasco,2020-10-22,1237,29,5,9
C. Valenciana,2020-10-22,1505,100,6,7
Canarias,2020-10-22,155,14,0,3
La Rioja,2020-10-22,192,21,1,1
Castilla y León,2020-10-22,2076,144,10,23
Madrid,2020-10-22,2359,73,3,32
España,2020-10-22,23650,1090,77,191
Baleares,2020-10-22,247,13,1,2
Asturias,2020-10-22,323,51,3,7
Extremadura,2020-10-22,437,36,1,6
Andalucía,2020-10-22,4625,196,10,36
Navarra,2020-10-22,499,57,3,3
Galicia,2020-10-22,559,56,6,7
Cataluña,2020-10-22,6120,99,7,28
Ceuta,2020-10-22,68,3,0,0
Melilla,2020-10-22,82,11,1,0
Murcia,2020-10-22,852,55,5,4
Murcia,2020-10-23,1024,62,6,4
País Vasco,2020-10-23,1170,29,2,7
Castilla La Mancha,2020-10-23,1197,33,2,6
Aragón,2020-10-23,1298,85,4,19
Melilla,2020-10-23,137,6,0,0
Cantabria,2020-10-23,181,12,0,0
C. Valenciana,2020-10-23,1837,102,7,12
Baleares,2020-10-23,208,10,0,0
La Rioja,2020-10-23,214,14,3,4
Castilla y León,2020-10-23,2152,137,6,28
España,2020-10-23,24807,1081,79,203
Madrid,2020-10-23,2749,68,3,34
Ceuta,2020-10-23,35,2,0,0
Asturias,2020-10-23,383,59,3,8
Andalucía,2020-10-23,4705,209,20,32
Extremadura,2020-10-23,495,38,5,4
Navarra,2020-10-23,511,42,2,5
Cataluña,2020-10-23,5680,110,9,35
Galicia,2020-10-23,746,50,5,5
Canarias,2020-10-23,85,13,2,0
Melilla,2020-10-24,101,10,0,2
País Vasco,2020-10-24,1017,21,1,8
Aragón,2020-10-24,1078,70,6,7
Canarias,2020-10-24,122,8,1,2
C. Valenciana,2020-10-24,1254,100,7,4
La Rioja,2020-10-24,127,13,1,3
Castilla y León,2020-10-24,1272,107,6,30
España,2020-10-24,15392,973,71,182
Baleares,2020-10-24,166,13,2,0
Cantabria,2020-10-24,174,7,0,0
Cataluña,2020-10-24,2571,100,5,26
Asturias,2020-10-24,304,55,4,8
Andalucía,2020-10-24,3168,201,13,35
Extremadura,2020-10-24,480,28,2,5
Galicia,2020-10-24,597,36,7,9
Ceuta,2020-10-24,62,7,1,1
Madrid,2020-10-24,630,61,3,22
Navarra,2020-10-24,736,29,3,2
Castilla La Mancha,2020-10-24,766,41,1,12
Murcia,2020-10-24,767,66,8,6
España,2020-10-25,11177,877,67,180
La Rioja,2020-10-25,112,11,1,5
Baleares,2020-10-25,113,13,1,0
Cantabria,2020-10-25,164,5,0,0
Andalucía,2020-10-25,1671,186,19,44
Cataluña,2020-10-25,2087,94,5,27
Asturias,2020-10-25,247,40,1,3
Ceuta,2020-10-25,28,3,0,3
Extremadura,2020-10-25,387,32,0,1
Canarias,2020-10-25,43,2,1,0
Madrid,2020-10-25,505,45,4,28
Navarra,2020-10-25,519,24,6,3
Murcia,2020-10-25,590,36,3,10
Melilla,2020-10-25,61,5,2,0
Galicia,2020-10-25,627,37,5,5
Castilla La Mancha,2020-10-25,642,42,2,12
C. Valenciana,2020-10-25,741,87,6,6
Aragón,2020-10-25,762,77,3,7
Castilla y León,2020-10-25,933,111,4,18
País Vasco,2020-10-25,945,27,4,8
Aragón,2020-10-26,1022,90,7,8
Castilla y León,2020-10-26,1159,136,6,19
C. Valenciana,2020-10-26,1278,120,11,9
Cantabria,2020-10-26,132,19,2,2
La Rioja,2020-10-26,142,23,2,1
España,2020-10-26,19740,1137,88,201
Madrid,2020-10-26,2273,73,0,40
Baleares,2020-10-26,243,16,3,0
Asturias,2020-10-26,243,46,2,6
Andalucía,2020-10-26,3555,228,20,36
Ceuta,2020-10-26,37,0,0,0
Extremadura,2020-10-26,507,38,1,10
Cataluña,2020-10-26,5335,103,9,39
Galicia,2020-10-26,557,60,8,2
Murcia,2020-10-26,608,66,9,7
Navarra,2020-10-26,614,31,1,3
Melilla,2020-10-26,83,4,0,0
Canarias,2020-10-26,87,3,2,2
Castilla La Mancha,2020-10-26,881,43,3,7
País Vasco,2020-10-26,984,38,2,10
Canarias,2020-10-27,102,8,0,3
Castilla La Mancha,2020-10-27,1108,49,3,17
País Vasco,2020-10-27,1171,33,3,5
Aragón,2020-10-27,1214,91,3,20
Cantabria,2020-10-27,171,1,1,2
C. Valenciana,2020-10-27,1726,133,11,13
La Rioja,2020-10-27,181,19,2,2
Castilla y León,2020-10-27,2003,143,3,21
España,2020-10-27,24122,1231,92,228
Baleares,2020-10-27,263,5,2,3
Madrid,2020-10-27,2660,79,5,30
Asturias,2020-10-27,346,57,8,7
Extremadura,2020-10-27,442,24,4,6
Andalucía,2020-10-27,4482,281,16,37
Navarra,2020-10-27,542,40,4,9
Cataluña,2020-10-27,5825,154,12,34
Ceuta,2020-10-27,59,4,0,1
Galicia,2020-10-27,755,47,7,8
Melilla,2020-10-27,89,5,0,1
Murcia,2020-10-27,983,58,8,9
Aragón,2020-10-28,1158,85,7,13
País Vasco,2020-10-28,1196,30,3,14
Castilla La Mancha,2020-10-28,1232,34,6,15
Canarias,2020-10-28,146,11,0,0
C. Valenciana,2020-10-28,1833,129,10,11
Cantabria,2020-10-28,198,4,0,1
Castilla y León,2020-10-28,2011,144,5,28
Madrid,2020-10-28,2285,84,2,31
La Rioja,2020-10-28,236,14,1,2
España,2020-10-28,24268,1228,99,219
Baleares,2020-10-28,250,11,2,1
Asturias,2020-10-28,407,61,9,7
Andalucía,2020-10-28,5016,275,26,38
Extremadura,2020-10-28,522,28,2,5
Cataluña,2020-10-28,5478,132,7,34
Navarra,2020-10-28,583,51,5,5
Galicia,2020-10-28,651,62,8,6
Ceuta,2020-10-28,74,4,0,1
Murcia,2020-10-28,899,65,5,6
Melilla,2020-10-28,93,4,1,1
Castilla La Mancha,2020-10-29,1073,38,7,8
Canarias,2020-10-29,108,9,4,1
Aragón,2020-10-29,1214,120,8,13
País Vasco,2020-10-29,1308,40,6,8
Cantabria,2020-10-29,179,7,1,1
C. Valenciana,2020-10-29,1851,104,11,13
La Rioja,2020-10-29,188,20,4,5
Madrid,2020-10-29,2209,61,3,40
Castilla y León,2020-10-29,2338,140,11,32
España,2020-10-29,23923,1256,117,216
Baleares,2020-10-29,240,11,2,2
Asturias,2020-10-29,444,74,3,10
Cataluña,2020-10-29,4856,129,9,10
Andalucía,2020-10-29,4973,313,23,43
Extremadura,2020-10-29,539,33,1,6
Navarra,2020-10-29,656,32,6,3
Galicia,2020-10-29,681,54,6,11
Ceuta,2020-10-29,82,6,0,1
Murcia,2020-10-29,894,61,12,8
Melilla,2020-10-29,90,4,0,1
Castilla La Mancha,2020-10-30,1008,46,5,6
Murcia,2020-10-30,1020,58,4,8
Canarias,2020-10-30,115,7,0,0
Aragón,2020-10-30,1229,99,12,17
Melilla,2020-10-30,129,7,0,2
País Vasco,2020-10-30,1402,40,5,11
Cantabria,2020-10-30,166,10,1,2
C. Valenciana,2020-10-30,1858,127,7,17
Castilla y León,2020-10-30,2091,168,8,21
La Rioja,2020-10-30,234,14,4,3
Baleares,2020-10-30,242,18,2,0
España,2020-10-30,24595,1332,102,213
Madrid,2020-10-30,2577,74,2,12
Asturias,2020-10-30,418,73,10,7
Andalucía,2020-10-30,4984,302,23,47
Cataluña,2020-10-30,5054,141,5,26
Extremadura,2020-10-30,554,34,3,9
Navarra,2020-10-30,603,50,4,7
Galicia,2020-10-30,815,62,7,15
Ceuta,2020-10-30,96,2,0,3
Melilla,2020-10-31,102,3,1,3
Aragón,2020-10-31,1027,84,6,16
País Vasco,2020-10-31,1106,22,1,5
Canarias,2020-10-31,137,2,1,3
C. Valenciana,2020-10-31,1436,108,6,10
España,2020-10-31,15867,1048,91,217
La Rioja,2020-10-31,165,13,3,2
Castilla y León,2020-10-31,1736,143,10,24
Baleares,2020-10-31,179,6,0,0
Cantabria,2020-10-31,195,14,3,1
Cataluña,2020-10-31,2536,95,5,21
Asturias,2020-10-31,289,53,4,10
Andalucía,2020-10-31,3161,230,25,47
Ceuta,2020-10-31,36,4,0,2
Extremadura,2020-10-31,403,27,5,7
Navarra,2020-10-31,446,32,4,4
Madrid,2020-10-31,592,63,0,27
Castilla La Mancha,2020-10-31,722,44,2,12
Murcia,2020-10-31,788,47,6,11
Galicia,2020-10-31,811,58,9,12
España,2020-11-01,10648,995,87,226
Canarias,2020-11-01,122,11,0,2
Baleares,2020-11-01,143,10,6,1
Cantabria,2020-11-01,146,12,0,1
Cataluña,2020-11-01,1595,91,6,24
Asturias,2020-11-01,194,49,2,14
Andalucía,2020-11-01,2127,226,23,47
Ceuta,2020-11-01,33,4,2,0
Extremadura,2020-11-01,383,33,5,8
Castilla La Mancha,2020-11-01,476,36,2,11
Madrid,2020-11-01,494,45,0,27
Murcia,2020-11-01,533,56,2,14
Navarra,2020-11-01,538,20,5,3
Galicia,2020-11-01,556,51,4,7
Aragón,2020-11-01,689,72,6,16
C. Valenciana,2020-11-01,700,92,10,14
Melilla,2020-11-01,72,6,4,0
País Vasco,2020-11-01,838,32,4,10
Castilla y León,2020-11-01,912,129,5,25
La Rioja,2020-11-01,97,20,1,2
Castilla y León,2020-11-02,1000,141,9,34
País Vasco,2020-11-02,1004,40,5,14
La Rioja,2020-11-02,115,17,2,1
C. Valenciana,2020-11-02,1350,131,12,9
España,2020-11-02,14993,1211,100,246
Baleares,2020-11-02,174,15,0,2
Andalucía,2020-11-02,1761,243,25,46
Cantabria,2020-11-02,216,12,1,1
Asturias,2020-11-02,246,73,3,17
Extremadura,2020-11-02,356,40,1,10
Navarra,2020-11-02,452,25,7,9
Galicia,2020-11-02,478,68,5,7
Cataluña,2020-11-02,5007,160,7,25
Madrid,2020-11-02,526,62,2,24
Melilla,2020-11-02,54,5,4,3
Canarias,2020-11-02,59,11,2,2
Aragón,2020-11-02,627,64,4,17
Murcia,2020-11-02,654,62,5,13
Ceuta,2020-11-02,74,7,0,1
Castilla La Mancha,2020-11-02,840,35,6,11
Murcia,2020-11-03,1106,63,6,6
País Vasco,2020-11-03,1246,44,2,21
Castilla y León,2020-11-03,1275,162,8,22
Canarias,2020-11-03,134,15,0,2
C. Valenciana,2020-11-03,1684,118,8,15
España,2020-11-03,21294,1325,97,282
La Rioja,2020-11-03,213,19,2,3
Cantabria,2020-11-03,236,7,0,5
Madrid,2020-11-03,2437,80,1,36
Baleares,2020-11-03,288,18,1,3
Asturias,2020-11-03,290,72,4,8
Navarra,2020-11-03,354,42,2,7
Extremadura,2020-11-03,368,45,2,11
Andalucía,2020-11-03,3930,262,26,61
Cataluña,2020-11-03,5150,143,10,29
Galicia,2020-11-03,637,63,10,11
Melilla,2020-11-03,73,3,1,1
Ceuta,2020-11-03,81,4,0,3
Aragón,2020-11-03,815,113,10,20
Castilla La Mancha,2020-11-03,977,52,4,18
Aragón,2020-11-04,1066,107,9,30
Castilla La Mancha,2020-11-04,1135,47,1,18
País Vasco,2020-11-04,1292,43,3,10
Cantabria,2020-11-04,154,12,2,3
Canarias,2020-11-04,158,10,1,0
C. Valenciana,2020-11-04,1895,117,11,10
Castilla y León,2020-11-04,2028,131,11,42
España,2020-11-04,23413,1332,98,300
Baleares,2020-11-04,247,18,4,2
Madrid,2020-11-04,2628,83,3,37
La Rioja,2020-11-04,297,18,3,4
Navarra,2020-11-04,436,32,3,4
Asturias,2020-11-04,436,79,4,25
Cataluña,2020-11-04,4449,131,8,29
Melilla,2020-11-04,46,7,0,2
Andalucía,2020-11-04,4779,333,23,54
Extremadura,2020-11-04,556,41,2,8
Galicia,2020-11-04,771,72,5,9
Ceuta,2020-11-04,85,2,0,0
Murcia,2020-11-04,955,49,5,13
Castilla La Mancha,2020-11-05,1006,38,2,14
Murcia,2020-11-05,1042,73,7,12
País Vasco,2020-11-05,1306,41,3,9
Canarias,2020-11-05,175,12,2,1
C. Valenciana,2020-11-05,1893,140,11,15
Castilla y León,2020-11-05,2020,157,11,32
Madrid,2020-11-05,2171,51,2,34
España,2020-11-05,22766,1212,115,284
La Rioja,2020-11-05,247,21,2,3
Baleares,2020-11-05,272,12,0,4
Cantabria,2020-11-05,308,10,1,1
Navarra,2020-11-05,354,30,4,6
Cataluña,2020-11-05,4153,102,8,34
Andalucía,2020-11-05,4772,263,34,55
Asturias,2020-11-05,586,71,1,16
Melilla,2020-11-05,59,4,1,0
Extremadura,2020-11-05,599,51,7,9
Galicia,2020-11-05,759,48,8,8
Ceuta,2020-11-05,78,1,0,3
Aragón,2020-11-05,966,87,11,28
Aragón,2020-11-06,1030,87,7,34
Murcia,2020-11-06,1065,74,10,10
Castilla La Mancha,2020-11-06,1080,45,3,18
País Vasco,2020-11-06,1197,45,3,12
Baleares,2020-11-06,120,21,0,0
C. Valenciana,2020-11-06,1790,145,14,17
Canarias,2020-11-06,180,22,3,2
Castilla y León,2020-11-06,2194,190,4,39
Cantabria,2020-11-06,222,11,0,2
España,2020-11-06,22724,1353,101,310
La Rioja,2020-11-06,234,16,2,4
Madrid,2020-11-06,2380,65,1,27
Navarra,2020-11-06,336,31,4,9
Cataluña,2020-11-06,3984,117,9,30
Andalucía,2020-11-06,5051,303,26,62
Extremadura,2020-11-06,505,29,3,8
Melilla,2020-11-06,52,3,2,2
Asturias,2020-11-06,558,104,6,23
Galicia,2020-11-06,656,43,4,10
Ceuta,2020-11-06,90,2,0,1
País Vasco,2020-11-07,1112,36,6,9
La Rioja,2020-11-07,120,12,1,3
España,2020-11-07,14185,1037,94,237
C. Valenciana,2020-11-07,1535,100,6,18
Castilla y León,2020-11-07,1636,132,4,33
Cataluña,2020-11-07,1677,95,13,17
Cantabria,2020-11-07,180,3,0,2
Canarias,2020-11-07,188,18,2,3
Navarra,2020-11-07,256,8,3,5
Melilla,2020-11-07,28,2,2,2
Asturias,2020-11-07,292,73,2,20
Extremadura,2020-11-07,309,30,4,6
Andalucía,2020-11-07,3197,241,18,39
Baleares,2020-11-07,334,12,1,3
Ceuta,2020-11-07,38,1,0,2
Galicia,2020-11-07,536,47,8,10
Castilla La Mancha,2020-11-07,556,40,5,13
Madrid,2020-11-07,604,55,2,17
Aragón,2020-11-07,743,78,5,22
Murcia,2020-11-07,844,54,12,13
La Rioja,2020-11-08,102,12,1,3
Castilla y León,2020-11-08,1135,126,13,25
Baleares,2020-11-08,134,9,4,0
Melilla,2020-11-08,17,5,0,0
Navarra,2020-11-08,189,14,2,6
Andalucía,2020-11-08,1898,201,23,46
Cantabria,2020-11-08,236,12,4,2
Ceuta,2020-11-08,28,3,0,0
Extremadura,2020-11-08,295,16,2,8
Aragón,2020-11-08,382,58,1,27
Murcia,2020-11-08,388,47,5,14
Galicia,2020-11-08,407,47,7,14
Castilla La Mancha,2020-11-08,409,29,3,12
Asturias,2020-11-08,470,60,7,13
Madrid,2020-11-08,473,63,4,23
C. Valenciana,2020-11-08,913,101,14,12
España,2020-11-08,9515,906,99,258
Cataluña,2020-11-08,967,72,4,32
País Vasco,2020-11-08,974,20,3,19
Canarias,2020-11-08,98,11,2,2
Madrid,2020-11-09,1094,61,1,16
Castilla y León,2020-11-09,1171,139,6,39
La Rioja,2020-11-09,118,15,2,1
C. Valenciana,2020-11-09,1210,142,13,20
España,2020-11-09,15874,1277,99,263
Baleares,2020-11-09,205,22,4,0
Cantabria,2020-11-09,221,11,0,3
Navarra,2020-11-09,233,19,2,3
Asturias,2020-11-09,295,83,7,21
Cataluña,2020-11-09,3422,147,11,29
Extremadura,2020-11-09,355,37,5,8
Andalucía,2020-11-09,3762,289,15,53
Melilla,2020-11-09,42,2,1,0
Galicia,2020-11-09,460,59,10,11
Ceuta,2020-11-09,58,8,0,2
Aragón,2020-11-09,649,78,8,22
Castilla La Mancha,2020-11-09,718,42,2,14
Canarias,2020-11-09,72,6,1,2
Murcia,2020-11-09,844,65,5,12
País Vasco,2020-11-09,945,52,6,7
País Vasco,2020-11-10,1097,45,4,16
Canarias,2020-11-10,128,15,0,2
C. Valenciana,2020-11-10,1492,171,17,23
Castilla y León,2020-11-10,1873,172,7,29
La Rioja,2020-11-10,195,25,0,5
España,2020-11-10,19738,1330,125,284
Madrid,2020-11-10,2038,67,6,33
Baleares,2020-11-10,234,12,3,2
Cantabria,2020-11-10,253,12,1,2
Navarra,2020-11-10,261,17,5,10
Cataluña,2020-11-10,3574,129,6,20
Extremadura,2020-11-10,418,28,6,7
Andalucía,2020-11-10,4397,268,33,53
Galicia,2020-11-10,483,64,6,10
Melilla,2020-11-10,49,2,0,0
Asturias,2020-11-10,521,93,5,20
Ceuta,2020-11-10,66,7,0,1
Aragón,2020-11-10,809,93,11,39
Murcia,2020-11-10,909,66,11,6
Castilla La Mancha,2020-11-10,941,44,4,6
País Vasco,2020-11-11,1052,41,2,21
Canarias,2020-11-11,129,16,1,2
Castilla y León,2020-11-11,1632,161,7,33
La Rioja,2020-11-11,184,9,1,4
Baleares,2020-11-11,186,11,3,3
C. Valenciana,2020-11-11,1879,133,15,17
España,2020-11-11,18949,1231,95,303
Madrid,2020-11-11,1913,67,3,29
Navarra,2020-11-11,251,14,2,4
Cantabria,2020-11-11,258,14,1,3
Cataluña,2020-11-11,2782,137,11,35
Andalucía,2020-11-11,4433,287,20,61
Ceuta,2020-11-11,46,4,0,0
Extremadura,2020-11-11,465,28,1,12
Melilla,2020-11-11,54,5,0,2
Galicia,2020-11-11,574,45,6,16
Asturias,2020-11-11,613,75,4,11
Aragón,2020-11-11,705,76,5,18
Murcia,2020-11-11,878,71,8,13
Castilla La Mancha,2020-11-11,915,37,5,19
País Vasco,2020-11-12,1128,35,5,19
Canarias,2020-11-12,117,11,3,1
C. Valenciana,2020-11-12,1476,129,10,22
España,2020-11-12,18356,1144,98,296
La Rioja,2020-11-12,185,19,2,2
Madrid,2020-11-12,1853,72,1,22
Castilla y León,2020-11-12,2082,125,8,30
Baleares,2020-11-12,224,13,2,2
Cantabria,2020-11-12,226,7,1,4
Navarra,2020-11-12,233,26,2,3
Melilla,2020-11-12,25,2,0,0
