fecha,ccaa,num_antigenos_positivos,num_antigenos,num_pcr_positivos,num_pcr
2021-05-19,Ceuta,0,92,1,80
2021-05-19,Comunitat Valenciana,53,1612,153,5092
2021-05-19,DESLOCALIZADOS,103,1547,141,2898
2021-05-19,Extremadura,21,1624,53,1459
2021-05-19,Galicia,26,1914,214,5530
2021-05-19,La Rioja,15,272,22,583
2021-05-19,Madrid,705,12715,827,12208
2021-05-19,Melilla,6,126,4,48
2021-05-19,Murcia,42,982,66,1489
2021-05-19,Navarra,22,984,77,1608
2021-05-19,País Vasco,166,2674,168,4206
2021-05-20,Andalucía,428,5950,917,8322
2021-05-20,Aragón,79,750,189,1588
2021-05-20,Asturias,8,204,78,2101
2021-05-20,Baleares,12,1701,51,2303
2021-05-20,Canarias,31,1605,143,3196
2021-05-20,Cantabria,1,66,63,1285
2021-05-20,Castilla y Castilla y León,60,592,20,358
2021-05-20,Castilla y León,119,1538,133,2079
2021-05-20,Castilla-La Mancha,79,918,141,1955
2021-05-20,Cataluña,288,6172,519,14202
2021-05-20,Ceuta,0,87,0,51
2021-05-20,Comunitat Valenciana,53,1593,144,4168
2021-05-20,DESLOCALIZADOS,65,1592,141,3097
2021-05-20,Extremadura,19,1669,57,1434
2021-05-20,Galicia,29,1911,192,5807
2021-05-20,La Rioja,37,403,19,405
2021-05-20,Madrid,692,12263,825,11732
2021-05-20,Melilla,8,136,3,85
2021-05-20,Murcia,40,962,77,1389
2021-05-20,Navarra,23,940,110,1039
2021-05-20,País Vasco,168,2432,199,3588
2021-05-21,Andalucía,435,5323,913,9557
2021-05-21,Aragón,66,753,147,1936
2021-05-21,Asturias,13,232,62,1855
2021-05-21,Baleares,11,1936,36,4213
2021-05-21,Canarias,38,1715,104,2852
2021-05-21,Cantabria,3,61,38,1007
2021-05-21,Castilla y Castilla y León,64,812,29,573
2021-05-21,Castilla y León,138,1615,110,2266
2021-05-21,Castilla-La Mancha,70,945,159,2453
2021-05-21,Cataluña,257,5651,587,14015
2021-05-21,Ceuta,0,67,1,50
2021-05-21,Comunitat Valenciana,51,1787,127,5201
2021-05-21,DESLOCALIZADOS,67,1919,167,3862
2021-05-21,Extremadura,21,1219,64,1837
2021-05-21,Galicia,20,2192,175,5368
2021-05-21,La Rioja,24,264,9,410
2021-05-21,Madrid,791,12390,744,12062
2021-05-21,Melilla,4,126,2,45
2021-05-21,Murcia,41,920,50,1206
2021-05-21,Navarra,31,826,60,1555
2021-05-21,País Vasco,165,2437,174,4204
2021-05-22,Andalucía,252,2182,503,6737
2021-05-22,Aragón,35,352,46,780
2021-05-22,Asturias,3,107,62,1638
2021-05-22,Baleares,7,1602,51,2777
2021-05-22,Canarias,25,753,62,2274
2021-05-22,Cantabria,0,58,44,877
2021-05-22,Castilla y Castilla y León,42,321,8,480
2021-05-22,Castilla y León,54,696,59,1446
2021-05-22,Castilla-La Mancha,51,422,55,1202
2021-05-22,Cataluña,168,2291,180,6065
2021-05-22,Ceuta,3,53,2,38
2021-05-22,Comunitat Valenciana,43,1122,75,3865
2021-05-22,DESLOCALIZADOS,42,1155,66,2872
2021-05-22,Extremadura,12,453,33,1427
2021-05-22,Galicia,15,1251,180,5656
2021-05-22,La Rioja,24,218,21,406
2021-05-22,Madrid,182,3492,517,8575
2021-05-22,Melilla,4,77,2,56
2021-05-22,Murcia,26,408,50,1425
2021-05-22,Navarra,19,383,66,899
2021-05-22,País Vasco,115,1283,119,3398
2021-05-23,Andalucía,206,2081,250,3528
2021-05-23,Aragón,30,349,26,511
2021-05-23,Asturias,4,110,40,1399
2021-05-23,Baleares,12,1738,18,1966
2021-05-23,Canarias,21,585,88,1830
2021-05-23,Cantabria,1,62,36,784
2021-05-23,Castilla y Castilla y León,33,269,8,328
2021-05-23,Castilla y León,54,689,37,1249
2021-05-23,Castilla-La Mancha,34,481,23,707
2021-05-23,Cataluña,144,1805,150,4059
2021-05-23,Ceuta,1,120,0,32
2021-05-23,Comunitat Valenciana,29,880,17,1827
2021-05-23,DESLOCALIZADOS,31,970,45,1647
2021-05-23,Extremadura,18,571,29,760
2021-05-23,Galicia,14,1185,80,5086
2021-05-23,La Rioja,24,503,3,201
2021-05-23,Madrid,180,3129,183,3947
2021-05-23,Melilla,3,51,3,44
2021-05-23,Murcia,5,155,26,795
2021-05-23,Navarra,12,366,60,915
2021-05-23,País Vasco,67,1137,151,3265
2021-05-24,Andalucía,493,6942,672,8594
2021-05-24,Aragón,68,797,184,2260
2021-05-24,Asturias,7,266,50,2001
2021-05-24,Baleares,6,1641,66,2387
2021-05-24,Canarias,40,1622,90,3029
2021-05-24,Cantabria,1,74,33,1014
2021-05-24,Castilla y Castilla y León,59,653,14,553
2021-05-24,Castilla y León,132,1747,96,2390
2021-05-24,Castilla-La Mancha,72,977,105,2402
2021-05-24,Cataluña,296,4507,386,9591
2021-05-24,Ceuta,0,195,0,99
2021-05-24,Comunitat Valenciana,77,1815,118,5611
2021-05-24,DESLOCALIZADOS,52,1622,115,2778
2021-05-24,Extremadura,21,1565,67,1554
2021-05-24,Galicia,27,2417,118,5084
2021-05-24,La Rioja,34,519,24,609
2021-05-24,Madrid,824,13069,347,9754
2021-05-24,Melilla,12,168,4,66
2021-05-24,Murcia,51,1006,67,1691
2021-05-24,Navarra,28,1185,62,1074
2021-05-24,País Vasco,143,2533,123,4304
2021-05-25,Andalucía,559,7689,920,10005
2021-05-25,Aragón,44,806,138,1780
2021-05-25,Asturias,12,230,84,2701
2021-05-25,Baleares,9,1292,24,2419
2021-05-25,Canarias,31,1116,89,3132
2021-05-25,Cantabria,2,75,54,1400
2021-05-25,Castilla y Castilla y León,50,593,41,734
2021-05-25,Castilla y León,122,3670,106,2905
2021-05-25,Castilla-La Mancha,78,1090,139,2474
2021-05-25,Cataluña,339,7061,651,16231
2021-05-25,Ceuta,3,113,1,72
2021-05-25,Comunitat Valenciana,77,1672,188,5666
2021-05-25,DESLOCALIZADOS,71,1803,155,3139
2021-05-25,Extremadura,21,1619,68,1717
2021-05-25,Galicia,24,2156,149,6164
2021-05-25,La Rioja,42,564,44,652
2021-05-25,Madrid,591,11540,808,13327
2021-05-25,Melilla,3,123,4,63
2021-05-25,Murcia,37,1045,50,1382
2021-05-25,Navarra,23,971,65,1499
2021-05-25,País Vasco,164,2597,195,4330
2021-05-26,Andalucía,581,6641,897,9496
2021-05-26,Aragón,53,801,117,1807
2021-05-26,Asturias,9,282,42,2149
2021-05-26,Baleares,7,1364,52,2817
2021-05-26,Canarias,33,1649,101,3531
2021-05-26,Cantabria,0,65,40,1207
2021-05-26,Castilla y Castilla y León,57,607,20,527
2021-05-26,Castilla y León,113,1570,108,2478
2021-05-26,Castilla-La Mancha,81,845,128,2192
2021-05-26,Cataluña,302,6284,564,14853
2021-05-26,Ceuta,5,79,1,53
2021-05-26,Comunitat Valenciana,79,1477,125,4571
2021-05-26,DESLOCALIZADOS,75,1408,101,3297
2021-05-26,Extremadura,10,1360,46,1381
2021-05-26,Galicia,14,2042,128,6069
2021-05-26,La Rioja,30,405,10,443
2021-05-26,Madrid,608,11866,682,11128
2021-05-26,Melilla,6,138,4,78
2021-05-26,Murcia,40,1005,45,1893
2021-05-26,Navarra,34,901,93,1466
2021-05-26,País Vasco,203,2540,149,4420
2021-05-27,Andalucía,539,6568,1032,8596
2021-05-27,Aragón,52,729,123,1435
2021-05-27,Asturias,2,232,77,2061
2021-05-27,Baleares,3,1210,48,2607
2021-05-27,Canarias,30,1636,93,2878
2021-05-27,Cantabria,1,68,54,1263
2021-05-27,Castilla y Castilla y León,49,603,45,553
2021-05-27,Castilla y León,117,1495,133,2057
2021-05-27,Castilla-La Mancha,75,891,125,1737
2021-05-27,Cataluña,301,6101,545,12202
2021-05-27,Ceuta,0,122,0,37
2021-05-27,Comunitat Valenciana,68,1703,137,4224
2021-05-27,DESLOCALIZADOS,68,1695,114,3726
2021-05-27,Extremadura,16,1993,36,1402
2021-05-27,Galicia,23,1987,133,6676
2021-05-27,La Rioja,13,347,17,435
2021-05-27,Madrid,589,11642,686,10351
2021-05-27,Melilla,6,116,2,33
2021-05-27,Murcia,52,959,70,1270
2021-05-27,Navarra,29,929,85,1374
2021-05-27,País Vasco,165,2569,184,3838
2021-05-28,Andalucía,501,5615,925,8692
2021-05-28,Aragón,48,787,155,1930
2021-05-28,Asturias,8,243,84,1754
2021-05-28,Baleares,14,1876,39,3359
2021-05-28,Canarias,42,1646,72,2801
2021-05-28,Cantabria,2,87,28,1362
2021-05-28,Castilla y Castilla y León,53,581,15,535
2021-05-28,Castilla y León,121,1537,140,2321
2021-05-28,Castilla-La Mancha,79,947,136,2028
2021-05-28,Cataluña,248,5568,596,15129
2021-05-28,Ceuta,2,96,1,57
2021-05-28,Comunitat Valenciana,82,2306,152,5186
2021-05-28,DESLOCALIZADOS,71,2139,125,4017
2021-05-28,Extremadura,17,1041,42,1359
2021-05-28,Galicia,17,2201,139,5007
2021-05-28,La Rioja,53,518,26,352
2021-05-28,Madrid,571,11911,660,11491
2021-05-28,Melilla,5,131,7,49
2021-05-28,Murcia,43,877,42,1591
2021-05-28,Navarra,33,852,84,1543
2021-05-28,País Vasco,147,2329,213,3748
2021-05-29,Andalucía,290,2306,676,7716
2021-05-29,Aragón,20,371,30,786
2021-05-29,Asturias,4,114,75,1734
2021-05-29,Baleares,6,1244,34,2087
2021-05-29,Canarias,16,774,62,2522
2021-05-29,Cantabria,1,62,48,1042
2021-05-29,Castilla y Castilla y León,35,301,7,669
2021-05-29,Castilla y León,53,596,51,1427
2021-05-29,Castilla-La Mancha,30,382,55,1127
2021-05-29,Cataluña,141,2201,189,6748
2021-05-29,Ceuta,6,42,0,36
2021-05-29,Comunitat Valenciana,56,1213,123,4013
2021-05-29,DESLOCALIZADOS,42,1306,65,3339
2021-05-29,Extremadura,16,582,30,1166
2021-05-29,Galicia,9,1333,133,5419
2021-05-29,La Rioja,36,249,15,396
2021-05-29,Madrid,150,3157,430,7947
2021-05-29,Melilla,0,74,2,62
2021-05-29,Murcia,21,430,40,1475
2021-05-29,Navarra,15,382,87,923
2021-05-29,País Vasco,128,1307,149,3346
2021-05-30,Andalucía,287,2210,249,3536
2021-05-30,Aragón,24,372,16,530
2021-05-30,Asturias,6,115,32,1573
2021-05-30,Baleares,6,1051,31,1683
2021-05-30,Canarias,23,684,65,2083
2021-05-30,Cantabria,1,76,33,627
2021-05-30,Castilla y Castilla y León,20,246,2,263
2021-05-30,Castilla y León,31,515,37,1156
2021-05-30,Castilla-La Mancha,34,444,46,973
2021-05-30,Cataluña,131,2026,131,3829
2021-05-30,Ceuta,0,57,0,31
2021-05-30,Comunitat Valenciana,32,877,33,1872
2021-05-30,DESLOCALIZADOS,34,954,39,1403
2021-05-30,Extremadura,28,706,30,997
2021-05-30,Galicia,10,1328,92,3488
2021-05-30,La Rioja,14,197,11,382
2021-05-30,Madrid,151,2772,135,3372
2021-05-30,Melilla,1,72,5,39
2021-05-30,Murcia,3,159,15,756
2021-05-30,Navarra,12,410,59,869
2021-05-30,País Vasco,126,1260,106,3430
2021-05-31,Andalucía,617,7742,686,8723
2021-05-31,Aragón,73,809,144,2095
2021-05-31,Asturias,9,288,96,2780
2021-05-31,Baleares,11,1659,46,2362
2021-05-31,Canarias,35,1548,59,3098
2021-05-31,Cantabria,0,110,48,1218
2021-05-31,Castilla y Castilla y León,37,525,15,613
2021-05-31,Castilla y León,150,1846,166,3013
2021-05-31,Castilla-La Mancha,30,429,34,779
2021-05-31,Cataluña,330,7173,471,14587
2021-05-31,Ceuta,11,359,6,76
2021-05-31,Comunitat Valenciana,116,2273,176,6871
2021-05-31,DESLOCALIZADOS,70,2070,112,4127
2021-05-31,Extremadura,22,1158,63,1754
2021-05-31,Galicia,19,2516,76,4006
2021-05-31,La Rioja,40,471,5,210
2021-05-31,Madrid,674,11994,374,10056
2021-05-31,Melilla,4,132,0,34
2021-05-31,Murcia,28,976,42,1618
2021-05-31,Navarra,36,1161,63,1190
2021-05-31,País Vasco,176,2491,142,4243
2021-06-01,Andalucía,559,7036,1028,10471
2021-06-01,Aragón,69,842,131,1767
2021-06-01,Asturias,6,205,52,2714
2021-06-01,Baleares,3,825,49,2322
2021-06-01,Canarias,47,1482,85,3337
2021-06-01,Cantabria,4,73,47,1254
2021-06-01,Castilla y Castilla y León,36,519,40,541
2021-06-01,Castilla y León,105,1504,149,2795
2021-06-01,Castilla-La Mancha,86,912,106,1942
2021-06-01,Cataluña,239,5515,550,16111
2021-06-01,Ceuta,16,90,3,66
2021-06-01,Comunitat Valenciana,64,1947,160,6296
2021-06-01,DESLOCALIZADOS,73,1675,117,3792
2021-06-01,Extremadura,22,942,39,1368
2021-06-01,Galicia,16,2042,118,5234
2021-06-01,La Rioja,40,445,28,821
2021-06-01,Madrid,452,11294,681,12701
2021-06-01,Melilla,6,112,1,72
2021-06-01,Murcia,23,920,59,1764
2021-06-01,Navarra,33,988,85,1554
2021-06-01,País Vasco,147,2540,163,4198
2021-06-02,Andalucía,561,6698,1036,9858
2021-06-02,Aragón,58,760,110,1637
2021-06-02,Asturias,11,238,64,2750
2021-06-02,Baleares,10,1444,57,2763
2021-06-02,Canarias,34,1557,101,2745
2021-06-02,Cantabria,3,95,32,1188
2021-06-02,Castilla y Castilla y León,40,477,26,818
2021-06-02,Castilla y León,92,1250,143,2752
2021-06-02,Castilla-La Mancha,72,880,167,2074
2021-06-02,Cataluña,254,5842,450,13960
2021-06-02,Ceuta,14,104,0,46
2021-06-02,Comunitat Valenciana,61,1855,165,5655
2021-06-02,DESLOCALIZADOS,73,1716,134,3620
2021-06-02,Extremadura,18,905,44,1230
2021-06-02,Galicia,17,1784,97,4268
2021-06-02,La Rioja,70,633,36,517
2021-06-02,Madrid,470,10932,618,10884
2021-06-02,Melilla,5,110,3,81
2021-06-02,Murcia,27,836,36,1475
2021-06-02,Navarra,29,898,94,1487
2021-06-02,País Vasco,136,2583,154,4675
2021-06-03,Andalucía,502,5725,797,7429
2021-06-03,Aragón,51,626,114,1418
2021-06-03,Asturias,7,222,63,2635
2021-06-03,Baleares,10,1542,29,2379
2021-06-03,Canarias,39,1701,96,2602
2021-06-03,Cantabria,0,97,52,1087
2021-06-03,Castilla y Castilla y León,45,461,23,331
2021-06-03,Castilla y León,67,1132,145,1938
2021-06-03,Castilla-La Mancha,23,378,40,871
2021-06-03,Cataluña,244,5906,430,12176
2021-06-03,Ceuta,11,110,2,41
2021-06-03,Comunitat Valenciana,70,2027,166,4613
2021-06-03,DESLOCALIZADOS,64,1671,110,3768
2021-06-03,Extremadura,29,904,70,1569
2021-06-03,Galicia,16,1764,136,4273
2021-06-03,La Rioja,22,575,28,467
2021-06-03,Madrid,400,10586,533,9291
2021-06-03,Melilla,4,107,1,38
2021-06-03,Murcia,39,881,51,1226
2021-06-03,Navarra,17,774,80,1240
2021-06-03,País Vasco,130,2210,181,4084
2021-06-04,Andalucía,589,6352,974,9194
2021-06-04,Aragón,45,702,116,1662
2021-06-04,Asturias,4,218,61,2232
2021-06-04,Baleares,8,1787,30,2978
2021-06-04,Canarias,25,1400,78,2120
2021-06-04,Cantabria,3,102,34,1113
2021-06-04,Castilla y Castilla y León,36,432,62,614
2021-06-04,Castilla y León,71,1446,140,2358
2021-06-04,Castilla-La Mancha,68,822,123,2207
2021-06-04,Cataluña,190,4422,472,12815
2021-06-04,Ceuta,4,66,0,56
2021-06-04,Comunitat Valenciana,82,2208,184,6217
2021-06-04,DESLOCALIZADOS,84,2193,133,4868
2021-06-04,Extremadura,14,1125,66,1652
2021-06-04,Galicia,12,1916,98,5112
2021-06-04,La Rioja,56,984,25,298
2021-06-04,Madrid,378,10554,514,11295
2021-06-04,Melilla,1,108,2,58
2021-06-04,Murcia,17,779,33,1083
2021-06-04,Navarra,29,844,71,1261
2021-06-04,País Vasco,120,2109,160,4180
2021-06-05,Andalucía,246,2528,598,6806
2021-06-05,Aragón,32,372,28,741
2021-06-05,Asturias,4,99,40,2029
2021-06-05,Baleares,7,1714,29,2284
2021-06-05,Canarias,24,735,67,2553
2021-06-05,Cantabria,1,65,47,780
2021-06-05,Castilla y Castilla y León,28,277,21,673
2021-06-05,Castilla y León,41,609,63,1593
2021-06-05,Castilla-La Mancha,23,360,52,1096
2021-06-05,Cataluña,158,2191,187,6546
2021-06-05,Ceuta,8,34,2,21
2021-06-05,Comunitat Valenciana,45,1399,102,4095
2021-06-05,DESLOCALIZADOS,33,1368,66,3703
2021-06-05,Extremadura,11,832,20,1473
2021-06-05,Galicia,19,1255,76,3787
2021-06-05,La Rioja,2,48,4,373
2021-06-05,Madrid,121,3093,303,8048
2021-06-05,Melilla,2,73,4,56
2021-06-05,Murcia,4,307,15,1210
2021-06-05,Navarra,6,328,76,861
2021-06-05,País Vasco,76,1148,108,3549
2021-06-06,Andalucía,329,2301,239,3607
2021-06-06,Aragón,14,255,17,503
2021-06-06,Asturias,2,138,61,1751
2021-06-06,Baleares,8,1375,30,1748
2021-06-06,Canarias,16,650,72,1702
2021-06-06,Cantabria,0,94,13,623
2021-06-06,Castilla y Castilla y León,9,168,8,293
2021-06-06,Castilla y León,17,468,45,1262
2021-06-06,Castilla-La Mancha,18,331,22,748
2021-06-06,Cataluña,130,1737,113,3322
2021-06-06,Ceuta,14,199,2,31
2021-06-06,Comunitat Valenciana,29,891,36,2002
2021-06-06,DESLOCALIZADOS,28,1064,32,1986
2021-06-06,Extremadura,13,537,13,863
2021-06-06,Galicia,6,1328,74,2766
2021-06-06,La Rioja,36,496,14,282
2021-06-06,Madrid,84,2252,145,3915
2021-06-06,Melilla,3,63,2,35
2021-06-06,Murcia,10,210,20,889
2021-06-06,Navarra,11,386,41,652
2021-06-06,País Vasco,65,892,105,3286
2021-06-07,Andalucía,562,7532,780,9029
2021-06-07,Aragón,44,639,77,1933
2021-06-07,Asturias,14,312,52,2402
2021-06-07,Baleares,10,1214,42,2255
2021-06-07,Canarias,37,1770,85,2522
2021-06-07,Cantabria,4,102,25,1207
2021-06-07,Castilla y Castilla y León,30,552,46,625
2021-06-07,Castilla y León,62,1242,144,2913
2021-06-07,Castilla-La Mancha,66,847,101,2209
2021-06-07,Cataluña,317,6911,437,13105
2021-06-07,Ceuta,0,115,0,70
2021-06-07,Comunitat Valenciana,92,2010,180,5630
2021-06-07,DESLOCALIZADOS,77,2040,105,3288
2021-06-07,Extremadura,27,1168,56,1288
2021-06-07,Galicia,16,2075,77,4194
2021-06-07,La Rioja,36,639,15,356
2021-06-07,Madrid,449,10894,301,9824
2021-06-07,Melilla,8,140,1,62
2021-06-07,Murcia,20,892,43,1028
2021-06-07,Navarra,35,990,36,1067
2021-06-07,País Vasco,83,1981,111,4594
2021-06-08,Andalucía,511,6902,874,10146
2021-06-08,Aragón,50,712,81,1537
2021-06-08,Asturias,5,255,93,2969
2021-06-08,Baleares,10,1034,64,2389
2021-06-08,Canarias,53,1532,98,3191
2021-06-08,Cantabria,1,91,32,1196
2021-06-08,Castilla y Castilla y León,29,388,45,929
2021-06-08,Castilla y León,62,1083,118,2757
2021-06-08,Castilla-La Mancha,65,822,102,2091
2021-06-08,Cataluña,270,5837,426,13567
2021-06-08,Ceuta,3,142,0,55
2021-06-08,Comunitat Valenciana,94,1995,181,6483
2021-06-08,DESLOCALIZADOS,66,1586,96,3401
2021-06-08,Extremadura,16,945,39,1670
2021-06-08,Galicia,19,1996,78,4223
2021-06-08,La Rioja,26,498,18,387
2021-06-08,Madrid,363,10104,512,11513
2021-06-08,Melilla,5,148,3,59
2021-06-08,Murcia,20,939,44,1572
2021-06-08,Navarra,23,895,49,1424
2021-06-08,País Vasco,100,2126,147,3912
2021-06-09,Andalucía,529,6272,1031,10160
2021-06-09,Aragón,37,676,87,1458
2021-06-09,Asturias,6,232,65,2808
2021-06-09,Baleares,12,1289,38,2193
2021-06-09,Canarias,49,1534,116,3005
2021-06-09,Cantabria,4,99,27,961
2021-06-09,Castilla y Castilla y León,33,406,30,568
2021-06-09,Castilla y León,49,1010,95,2713
2021-06-09,Castilla-La Mancha,58,806,113,1680
2021-06-09,Cataluña,247,5320,383,11828
2021-06-09,Ceuta,3,109,1,47
2021-06-09,Comunitat Valenciana,73,1990,164,5427
2021-06-09,DESLOCALIZADOS,60,1539,126,3581
2021-06-09,Extremadura,18,1134,34,1098
2021-06-09,Galicia,19,2027,73,3614
2021-06-09,La Rioja,16,226,5,208
2021-06-09,Madrid,339,9529,458,10711
2021-06-09,Melilla,0,119,3,51
2021-06-09,Murcia,8,198,15,911
2021-06-09,Navarra,16,825,69,1082
2021-06-09,País Vasco,100,2113,121,3945
2021-06-10,Andalucía,523,5922,951,8505
2021-06-10,Aragón,36,560,80,1196
2021-06-10,Asturias,7,245,76,2780
2021-06-10,Baleares,15,1468,32,2067
2021-06-10,Canarias,53,1577,98,2472
2021-06-10,Cantabria,3,90,40,921
2021-06-10,Castilla y Castilla y León,23,447,18,515
2021-06-10,Castilla y León,67,1081,131,1958
2021-06-10,Castilla-La Mancha,69,817,78,1443
2021-06-10,Cataluña,237,5486,390,10299
2021-06-10,Ceuta,6,203,1,56
2021-06-10,Comunitat Valenciana,72,1994,177,5022
2021-06-10,DESLOCALIZADOS,59,1830,103,3658
2021-06-10,Extremadura,14,930,45,1369
2021-06-10,Galicia,16,1832,103,3889
2021-06-10,La Rioja,39,445,11,221
2021-06-10,Madrid,296,10285,378,9130
2021-06-10,Melilla,0,76,0,35
2021-06-10,Murcia,26,759,26,808
2021-06-10,Navarra,30,884,68,992
2021-06-10,País Vasco,100,2011,117,3236
2021-06-11,Andalucía,491,5990,880,8967
2021-06-11,Aragón,28,581,69,1569
2021-06-11,Asturias,5,226,64,1759
2021-06-11,Baleares,11,1898,61,2628
2021-06-11,Canarias,55,1378,118,2676
2021-06-11,Cantabria,1,87,23,951
2021-06-11,Castilla y Castilla y León,20,320,10,422
2021-06-11,Castilla y León,66,1065,131,2341
2021-06-11,Castilla-La Mancha,41,775,91,1948
2021-06-11,Cataluña,199,5194,376,12253
2021-06-11,Ceuta,7,183,3,49
2021-06-11,Comunitat Valenciana,88,1579,155,4974
2021-06-11,DESLOCALIZADOS,77,2006,108,3531
2021-06-11,Extremadura,10,814,53,1623
2021-06-11,Galicia,16,1901,84,3778
2021-06-11,La Rioja,28,404,9,220
2021-06-11,Madrid,319,10582,410,10448
2021-06-11,Melilla,0,85,1,41
2021-06-11,Murcia,30,778,41,1150
2021-06-11,Navarra,26,757,62,899
2021-06-11,País Vasco,82,1630,96,3563
2021-06-12,Andalucía,261,2373,534,6784
2021-06-12,Aragón,17,296,26,668
2021-06-12,Asturias,5,127,52,1605
2021-06-12,Baleares,4,1539,34,1886
2021-06-12,Canarias,34,831,96,2320
2021-06-12,Cantabria,0,94,22,736
2021-06-12,Castilla y Castilla y León,17,258,10,649
2021-06-12,Castilla y León,39,502,49,1304
2021-06-12,Castilla-La Mancha,34,341,25,962
2021-06-12,Cataluña,111,2203,146,5958
2021-06-12,Ceuta,1,51,0,41
2021-06-12,Comunitat Valenciana,42,1323,107,4362
2021-06-12,DESLOCALIZADOS,53,1422,75,3163
2021-06-12,Extremadura,14,454,25,911
2021-06-12,Galicia,7,1232,75,3726
2021-06-12,La Rioja,14,246,11,288
2021-06-12,Madrid,93,3599,257,7084
2021-06-12,Melilla,2,56,0,44
2021-06-12,Murcia,18,382,21,1244
2021-06-12,Navarra,12,363,81,1206
2021-06-12,País Vasco,57,870,138,3017
2021-06-13,Andalucía,283,2267,225,3876
2021-06-13,Aragón,14,279,17,506
2021-06-13,Asturias,1,81,58,1762
2021-06-13,Baleares,2,1094,10,1080
2021-06-13,Canarias,38,722,78,1767
2021-06-13,Cantabria,0,71,24,526
2021-06-13,Castilla y Castilla y León,8,197,8,257
2021-06-13,Castilla y León,16,402,26,1148
2021-06-13,Castilla-La Mancha,13,353,48,918
2021-06-13,Cataluña,103,1631,110,3478
2021-06-13,Ceuta,0,41,0,21
2021-06-13,Comunitat Valenciana,22,1186,28,1745
2021-06-13,DESLOCALIZADOS,28,1266,59,2117
2021-06-13,Extremadura,17,559,18,721
2021-06-13,Galicia,15,1363,44,2837
2021-06-13,La Rioja,5,150,5,265
2021-06-13,Madrid,69,2618,86,3747
2021-06-13,Melilla,1,60,0,31
2021-06-13,Murcia,6,198,13,747
2021-06-13,Navarra,6,347,37,687
2021-06-13,País Vasco,47,714,68,2984
2021-06-14,Andalucía,549,6985,647,9134
2021-06-14,Aragón,54,583,82,1747
2021-06-14,Asturias,10,258,48,2155
2021-06-14,Baleares,13,1409,51,2002
2021-06-14,Canarias,42,1374,70,2792
2021-06-14,Cantabria,1,99,36,1005
2021-06-14,Castilla y Castilla y León,22,414,5,586
2021-06-14,Castilla y León,44,1080,162,3136
2021-06-14,Castilla-La Mancha,56,784,60,2177
2021-06-14,Cataluña,290,6488,420,12437
2021-06-14,Ceuta,2,76,0,26
2021-06-14,Comunitat Valenciana,109,2369,159,6108
2021-06-14,DESLOCALIZADOS,80,2474,97,3668
2021-06-14,Extremadura,13,1089,34,1448
2021-06-14,Galicia,17,2146,61,3018
2021-06-14,La Rioja,36,484,4,424
2021-06-14,Madrid,346,10350,236,9725
2021-06-14,Melilla,1,125,0,51
2021-06-14,Murcia,26,921,38,1812
2021-06-14,Navarra,19,982,35,1010
2021-06-14,País Vasco,60,1633,77,3901
2021-06-15,Andalucía,500,6870,960,10695
2021-06-15,Aragón,26,582,66,1390
2021-06-15,Asturias,10,280,56,2473
2021-06-15,Baleares,18,1360,42,2029
2021-06-15,Canarias,67,1513,102,3174
2021-06-15,Cantabria,3,94,31,1103
2021-06-15,Castilla y Castilla y León,37,385,32,971
2021-06-15,Castilla y León,35,980,122,2957
2021-06-15,Castilla-La Mancha,28,672,80,2193
2021-06-15,Cataluña,235,5407,433,13680
2021-06-15,Ceuta,1,60,0,57
2021-06-15,Comunitat Valenciana,92,2133,197,7087
2021-06-15,DESLOCALIZADOS,58,1936,120,3906
2021-06-15,Extremadura,17,886,66,1622
2021-06-15,Galicia,11,1698,95,3707
2021-06-15,La Rioja,32,489,19,663
2021-06-15,Madrid,316,9292,447,11667
2021-06-15,Melilla,0,87,3,65
2021-06-15,Murcia,29,795,46,1674
2021-06-15,Navarra,27,836,60,1384
2021-06-15,País Vasco,49,1743,73,3701
2021-06-16,Andalucía,553,6423,904,9863
2021-06-16,Aragón,29,598,66,1405
2021-06-16,Asturias,5,242,42,2299
2021-06-16,Baleares,3,1316,37,2312
2021-06-16,Canarias,67,1462,98,2582
2021-06-16,Cantabria,1,107,40,972
2021-06-16,Castilla y Castilla y León,12,381,17,702
2021-06-16,Castilla y León,37,897,72,2231
2021-06-16,Castilla-La Mancha,36,712,51,1669
2021-06-16,Cataluña,311,5395,407,11365
2021-06-16,Ceuta,1,57,0,55
2021-06-16,Comunitat Valenciana,100,1985,194,5192
2021-06-16,DESLOCALIZADOS,82,1963,113,3044
2021-06-16,Extremadura,26,800,33,1477
2021-06-16,Galicia,26,1678,94,3339
2021-06-16,La Rioja,21,369,15,478
2021-06-16,Madrid,238,9564,384,9668
2021-06-16,Melilla,0,85,0,36
2021-06-16,Murcia,30,800,39,1210
2021-06-16,Navarra,29,802,49,930
2021-06-16,País Vasco,79,1645,113,4055
2021-06-17,Andalucía,496,5647,952,8211
2021-06-17,Aragón,29,386,76,1101
2021-06-17,Asturias,8,224,78,2108
2021-06-17,Baleares,16,1603,43,1840
2021-06-17,Canarias,74,1705,124,3143
2021-06-17,Cantabria,4,121,52,911
2021-06-17,Castilla y Castilla y León,23,348,11,429
2021-06-17,Castilla y León,40,818,72,1739
2021-06-17,Castilla-La Mancha,39,610,67,1482
2021-06-17,Cataluña,297,5656,373,10987
2021-06-17,Ceuta,0,74,1,39
